ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
32951720,1130820205,2020,11308,5,84.425,EDUCATION STABILIZATION FUND,110295,Y,,,,,,Y,84,425,131916574,84,U,,,N,0,,0,F,,N,,500000,0,,EDUCATION STABILIZATION FUND
32951721,1130820206,2020,11308,6,84.425,EDUCATION STABILIZATION FUND,279410,Y,,,,,,Y,84,425,131916574,84,U,,,N,0,,0,N,,N,,500000,0,,EDUCATION STABILIZATION FUND
32951723,1130820207,2020,11308,7,93.498,PROVIDER RELIEF FUND,3023,N,,,,,,Y,93,498,131916574,93,,,,N,0,,0,,,N,,3023,0,,PROVIDER RELIEF FUND
32294450,24202120201,2020,242021,1,84.282,CHARTER SCHOOLS  GRANTS FOR REPLICATION AND EXPANSION OF HIGH-QUALITY CHARTER SCHOOLS PROGRAM  CSP,1841985,Y,,,,,,Y,84,282,205298861,84,U,,,N,0,,1624918,84.282M,,Y,,1841985,0,,CHARTER SCHOOLS
33701071,24644020201,2020,246440,1,12.RD,"MTEC RESEARCH, DEVELOPMENT, PRODUCTION AND COMMERCIALIZATION EFFORTS",52122242,Y,,,,,,Y,12,RD,474960128,12,U,,,N,0,,51993257,W81XWH-15-9-0001,RESEARCH AND DEVELOPMENT,Y,,76253083,76253083,,
33701072,24644020202,2020,246440,2,12.RD,COVID-19 MTEC RESEARCH AWARDS,24130841,Y,,,,,,Y,12,RD,474960128,12,U,,,N,0,,24130841,W81XWH-15-9-0001,RESEARCH AND DEVELOPMENT,Y,,76253083,76253083,,
32540219,24812420201,2020,248124,1,93.556,PROMOTING SAFE AND STABLE FAMILIES,17955,N,,,,,,N,93,556,820939828,93,,,,N,0,,0,,,N,,17955,0,,PROMOTING SAFE AND STABLE FAMILIES
32540221,24812420202,2020,248124,2,93.667,SOCIAL SERVICES BLOCK GRANT,21903,N,,,,,,N,93,667,820939828,93,,,,N,0,,0,,,N,,21903,0,,SOCIAL SERVICES BLOCK GRANT
32540237,24812420203,2020,248124,3,93.558,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES,582973,Y,,,,,,N,93,558,820939828,93,U,,,N,0,,0,,TANF CLUSTER,N,,582973,582973,,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES
32540238,24812420204,2020,248124,4,93.658,FOSTER CARE_TITLE IV-E,930360,N,,,,,,N,93,658,820939828,93,,,,N,0,,0,,,N,,930360,0,,FOSTER CARE_TITLE IV-E
32540239,24812420205,2020,248124,5,93.645,STEPHANIE TUBBS JONES CHILD WELFARE SERVICES PROGRAM,229847,Y,,,,,,N,93,645,820939828,93,U,,,N,0,,0,,,N,,229847,0,,STEPHANIE TUBBS JONES CHILD WELFARE SERVICES PROGRAM
32540241,24812420206,2020,248124,6,93.659,ADOPTION ASSISTANCE,247791,Y,,,,,,N,93,659,820939828,93,U,,,N,0,,0,,,N,,247791,0,,ADOPTION ASSISTANCE
33588204,7784920201,2020,77849,1,98.RD,ASSISTANCE IN MANAGEMENT OF USAID'S PARTNERSHIP WITH THE NATIONAL SCIENCE FOUNDATION AND RELATED ACTIVITIES TO PROMOTE GLOBAL S&T PARTNERSHIPS,7013000,Y,,,,,,Y,98,RD,530196932,98,U,,,N,0,,5076000,AID-OAA-A-11-00012,RESEARCH AND DEVELOPMENT,Y,,9335000,197257000,,
33588213,77849202010,2020,77849,10,12.RD,AN INTERNATIONAL WORKSHOP ON NORMS AND PRACTICES FOR THE USE OF GENE EDITING TECHNOLOGY IN RESEARCH ON ESPECIALLY DANGEROUS PATHOGENS,100000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,FA7000-18-1-0007,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
33588303,778492020100,2020,77849,100,93.RD,ROUNDTABLE ON GENOMICS AND PRECISION HEALTH,15000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSH250201500001I/HHSH25034003T,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588304,778492020101,2020,77849,101,93.RD,FEDERAL FACILITIES COUNCIL,9000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,UNNUMBERED,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588305,778492020102,2020,77849,102,93.RD,WORKSHOP ON THE INTERSECTION OF SEX-GENDER DIFFERENCES AND HEALTH DISPARITIES OF MENTAL HEALTH ACROSS THE LIFE COURSE,2000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337001,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588306,778492020103,2020,77849,103,93.RD,BUILDING AN AGENDA TO REDUCE THE NUMBER OF CHILDREN IN POVERTY BY HALF IN 10 YEARS,8000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337058,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588307,778492020104,2020,77849,104,93.RD,"STUDY ON PREVENTING MENTAL, EMOTIONAL, AND BEHAVIORAL DISORDERS IN CHILDREN AND YOUTH",9000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337062,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588308,778492020105,2020,77849,105,93.RD,CONTINUING SUPPORT OF THE FEDERAL FACILITIES COUNCIL,7000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,UNNUMBERED,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588309,778492020106,2020,77849,106,93.RD,FORUM ON MEDICAL AND PUBLIC HEALTH PREPAREDNESS FOR DISASTERS AND EMERGENCIES,47000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337065,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588310,778492020107,2020,77849,107,93.RD,ROUNDTABLEHEALTH LITERACY,28000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSH250201500001I/HHSH25034010T,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588311,778492020108,2020,77849,108,93.RD,ROUNDTABLE ON THE PROMOTION OF HEALTH EQUITY AND THE ELIMINATION OF HEALTH DISPARITIES,69000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSH250201500001I/HHSH25034009T,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588312,778492020109,2020,77849,109,93.RD,WORKSHOP EXAMINING THE ROLE OF INDUCEMENT PRIZES ON FEDERAL RESEARCH AND DEVELOPMENT,143000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337072,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588214,77849202011,2020,77849,11,12.RD,AIR FORCE SCIENCE AND TECHNOLOGY FUTURES,138000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,FA9550-16-D-0001/FA8650-18-F-9302,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
33588313,778492020110,2020,77849,110,93.RD,ASSESSING THE CAPITAL NEEDS OF THE NATIONAL INSTITUTE OF HEALTH'S MAIN CAMPUS,1000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN292201700014C,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588314,778492020111,2020,77849,111,93.RD,CONTINUING SUPPORT TO THE FEDERAL FACILITIES COUNCIL,10000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,UNNUMBERED,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588315,778492020112,2020,77849,112,93.RD,COMPREHENSIVE ADDICTION AND RECOVERY ACT OUTCOMES REVIEW (CARA-OR),529000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337076,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588316,778492020113,2020,77849,113,93.RD,APPROACHES TO ESTIMATING THE PREVALENCE OF HUMAN TRAFFICKING IN THE UNITED STATES: A WORKSHOP,25000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP2332014000020B/HHSP23337078,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588317,778492020114,2020,77849,114,93.RD,FORUM ON MICROBIAL THREATS,64000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300011,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588318,778492020115,2020,77849,115,93.RD,ROUNDTABLE ON GENOMICS AND PRECISION HEALTH,86000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300010,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588319,778492020116,2020,77849,116,93.RD,"FORUM ON DRUG DISCOVERY, DEVELOPMENT, AND TRANSLATION",238000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300007,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588320,778492020117,2020,77849,117,93.RD,NATIONAL CANCER POLICY FORUM,202000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300008,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588321,778492020118,2020,77849,118,93.RD,PARTIAL SUPPORT FOR THE FOOD FORUM,121000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300023,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588322,778492020119,2020,77849,119,93.RD,CONSENSUS STUDY ON RISING MIDLIFE MORTALITY RATES AND SOCIOECONOMIC DISPARITIES,388000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300036,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588215,77849202012,2020,77849,12,12.RD,SUSTAINMENT PLANNING EARLY IN THE DEVELOPMENT LIFE CYCLE,64000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,FA955016D0001/FA8650-18-F-9303,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
33588323,778492020120,2020,77849,120,93.RD,PARTIAL SUPPORT FOR THE CORE ACTIVITIES OF THE COMMITTEE ON POPULATION (CPOP),100000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300029,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588324,778492020121,2020,77849,121,93.RD,PARTIAL SUPPORT FOR THE COMMITTEE ON NATIONAL STATISTICS (CNSTAT),97000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300028,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588328,778492020125,2020,77849,125,93.RD,TEMPOROMANDIBULAR DISORDERS (TMD): FROM RESEARCH DISCOVERIES TO CLINICAL TREATMENT,394000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300004,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588325,778492020122,2020,77849,122,93.RD,"FORECASTING COST FOR PRESERVING, ARCHIVING, AND PROMOTING ACCESS TO BIOMEDICAL DATA:  A STUDY AND WORKSHOP FOR THE NATIONAL LIBRARY OF MEDICINE",333000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300002,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588326,778492020123,2020,77849,123,93.RD,STANDING COMMITTEE ON THE USE OF EMERGING SCIENCE FOR ENVIRONMENTAL HEALTH DECISIONS,520000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300003,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588327,778492020124,2020,77849,124,93.RD,BOARD ON RESEARCH DATA AND INFORMATION,49000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300019,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588329,778492020126,2020,77849,126,93.RD,HEALTH LITERACY ROUNDTABLE,25000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300012,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588330,778492020127,2020,77849,127,93.RD,DEVELOPING A BEHAVIORAL AND SOCIAL SCIENCE RESEARCH AGENDA ON ALZHEIMER'S DISEASE AND ALZHEIMER'S DISEASE-RELATED DEMENTIAS,232000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300037,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588331,778492020128,2020,77849,128,93.RD,CORE SUPPORT FOR THE BOARD ON LIFE SCIENCES,111000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300014,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588332,778492020129,2020,77849,129,93.RD,MOBILE TECHNOLOGY FOR ADAPTIVE AGING,154000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300035,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588216,77849202013,2020,77849,13,12.RD,SOFTWARE SUSTAINMENT AND MAINTENANCE OF WEAPONS SYSTEMS,35000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,FA955016D0001/FA8650-18-F-9304,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
33588333,778492020130,2020,77849,130,93.RD,ADDRESSING SICKLE CELL DISEASE: A STRATEGIC PLAN AND BLUEPRINT FOR ACTION,468000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337086,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588334,778492020131,2020,77849,131,93.RD,CORE SUPPORT FOR COSEMPUP,201000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300018,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588335,778492020132,2020,77849,132,93.RD,ENVIRONMENTAL HEALTH MATTERS INITIATIVE,131000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/ HHSN26300021,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588336,778492020133,2020,77849,133,93.RD,"PARTIAL SUPPORT FOR THE BOARD ON BEHAVIORAL, COGNITIVE, AND SENSORY SCIENCES (BBCSS)",126000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300027,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588337,778492020134,2020,77849,134,93.RD,"PLANNING MEETING ON WORK, THE WORKPLACE, AND AGING",14000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300030,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588338,778492020135,2020,77849,135,93.RD,WORKSHOP ON LEVERAGING INSIGHTS AND APPROACHES FROM SOCIAL AND AFFECTIVE NEUROSCIENCE TO PROMOTE ADAPTIVE AGING,37000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300034,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588339,778492020136,2020,77849,136,93.RD,WORKSHOP ON INCORPORATING THE EXPERIMENTAL MEDICINE APPROACH IN THE DEVELOPMENT OF PRIMARY PREVENTION TRIALS FOR ALZHEIMERS DISEASE,31000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300033,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588340,778492020137,2020,77849,137,93.RD,WORKSHOP ON SOCIAL SCIENCE MODELING FOR BIG DATA IN THE WORLD OF MACHINE LEARNING,12000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300031,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588341,778492020138,2020,77849,138,93.RD,FORUM ON GLOBAL VIOLENCE PREVENTION,70000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300024,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588342,778492020139,2020,77849,139,93.RD,EXPERT MEETING ON EMPATHY AND COMPASSION: LEVERAGING BASIC RESEARCH TO INFORM INTERVENTION DEVELOPMENT,1000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300032,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588217,77849202014,2020,77849,14,12.RD,AIR FORCE STUDIES REQUIREMENT - MANAGING COUNCIL,22000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,FA9550-16-D-0001/FA8650-19-F-9300,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
33588343,778492020140,2020,77849,140,93.RD,DEVELOPING THE LEADING HEALTH INDICATORS FOR HEALTHY PEOPLE 2030,83000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337087,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588344,778492020141,2020,77849,141,93.RD,GOVERNMENT-UNIVERSITY-INDUSTRY RESEARCH ROUNDTABLE AND THE FEDERAL DEMONSTRATION PARTNERSHIP,226000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,85000,HHSN263201800029I/HHSN26300022,RESEARCH AND DEVELOPMENT,Y,,21681000,197257000,,
33588345,778492020142,2020,77849,142,93.RD,LEADERSHIP CONSORTIUM FOR A VALUE & SCIENCE-DRIVEN HEALTH SYSTEM,60000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300020,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588346,778492020143,2020,77849,143,93.RD,PROMISING PRACTICES FOR ADDRESSING THE UNDERREPRESENTATION OF WOMEN IN STEMM AND BIOMEDICAL CAREERS: A COMPARATIVE ANALYSIS ACROSS SCIENTIFIC DISCIPLINES,202000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300015,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588347,778492020144,2020,77849,144,93.RD,FORUM FOR MEDICAL & PUBLIC HEALTH PREPAREDNESS FOR DISASTERS & EMERGENCIES AND ACTION COLLABORATIVE ON DISASTER RESEARCH RESPONSE,168000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300026,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588348,778492020145,2020,77849,145,93.RD,FORUM ON MENTAL HEALTH AND SUBSTANCE USE DISORDERS,75000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300025,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588349,778492020146,2020,77849,146,93.RD,ASSESSING HEALTH OUTCOMES BY BIRTH SETTINGS,444000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/HHSN26300013,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588350,778492020147,2020,77849,147,93.RD,BRAIN HEALTH,74000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337083,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588351,778492020148,2020,77849,148,93.RD,FORUM ON GLOBAL VIOLENCE PREVENTION,73000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337080,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588354,778492020151,2020,77849,151,93.RD,NASEM FORUM ON MEDICAL AND PUBLIC HEALTH PREPAREDNESS FOR DISASTERS AND EMERGENCIES,44000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSO100201850012A,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588352,778492020149,2020,77849,149,93.RD,EXAMINATION OF THE INTEGRATION OF OPIOID AND INFECTIOUS DISEASE PREVENTION IN SELECT PROGRAMS,50000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337088,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588218,77849202015,2020,77849,15,12.RD,"2019, 2020 AND 2021 U.S. FRONTIERS OF ENGINEERING SYMPOSIA",47000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,FA9550-19-1-0333,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
33588353,778492020150,2020,77849,150,93.RD,OPTIMAL ADOLESCENT HEALTH,555000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/HHSP23337090,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588355,778492020152,2020,77849,152,93.RD,FORUM ON NEUROSCIENCE AND NERVOUS SYSTEM DISORDERS,412000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/75N98019F00469,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588356,778492020153,2020,77849,153,93.RD,ACTION COLLABORATIVE ON COUNTERING U.S. OPIOID EPIDEMIC,14000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75N98019F00755,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588357,778492020154,2020,77849,154,93.RD,NAM PROPOSAL TO CMS FOR 2018-2019 FUNDING,4000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75FCMC19P0002,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588358,778492020155,2020,77849,155,93.RD,"FORUM ON AGING, DISABILITY, AND INDEPENDENCE",54000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/75N98019F00848,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588359,778492020156,2020,77849,156,93.RD,FORUM ON REGENERATIVE MEDICINE,250000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/75N98019F00847,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588360,778492020157,2020,77849,157,93.RD,CARE INTERVENTIONS FOR INDIVIDUALS WITH DEMENTIA AND THEIR CAREGIVERS - PHASE 2,453000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75N98019F00849,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588361,778492020158,2020,77849,158,93.RD,ENHANCING PRIVATE SECTOR READINESS FOR 21ST CENTURY HEALTH THREATS,1000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSO100201900025C,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588362,778492020159,2020,77849,159,93.RD,CONSENSUS STUDY ON UNDERSTANDING SOCIAL DETERMINANTS OF HEALTH RELATED TO THE STATUS AND WELL-BEING OF SEXUAL AND GENDER MINORITY POPULATIONS,111000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75N98019F00850,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588219,77849202016,2020,77849,16,12.RD,CONTINUING SUPPORT TO THE FEDERAL FACILITIES COUNCIL,49000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,UNNUMBERED,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
33588363,778492020160,2020,77849,160,93.RD,FORUM ON MICROBIAL THREATS,34000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75A50119C00031,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588364,778492020161,2020,77849,161,93.RD,CONTINUED PARTIAL SUPPORT FOR THE NASEM ROUNDTABLE ON QUALITY CARE FOR PEOPLE WITH SERIOUS ILLNESS,10000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75N98019F00851,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588365,778492020162,2020,77849,162,93.RD,INTERNATIONAL INITIATIVE ON CLINICAL USE OF GERMLINE GENOME EDITING,44000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/75N98019F00852,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588366,778492020163,2020,77849,163,93.RD,STATE OF THE SCIENCE WORKSHOP ON MAMMALIAN EMBRYO MODEL SYSTEMS,158000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75N98019F00854,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588367,778492020164,2020,77849,164,93.RD,"FORUM ON AGING, DISABILITY, AND INDEPENDENCE",15000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/75P00119F37094,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588368,778492020165,2020,77849,165,93.RD,PEER REVIEW OF THE NTP MONOGRAPH ON SYSTEMATIC REVIEW OF FLUORIDE EXPOSURE AND NEURODEVELOPMENTAL AND COGNITIVE HEALTH EFFECTS,77000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/75N98019F00853,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588369,778492020166,2020,77849,166,93.RD,"SUPPORTING THE WHOLE STUDENT: MENTAL HEALTH, SUBSTANCE ABUSE AND WELL-BEING IN HIGHER EDUCATION",353000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSP233201400020B/75P00119F37095,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588370,778492020167,2020,77849,167,93.RD,TRB/CSM CONFERENCE ON HEALTH & ACTIVE TRANSPORTATION: JOINING FORCES & MOVING FORWARD,14000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/75N98019F00856,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588371,778492020168,2020,77849,168,93.RD,"SUPPORTING THE WHOLE STUDENT: MENTAL HEALTH, SUBSTANCE USE, AND WELL-BEING AMONG LEARNERS IN HIGHER EDUCATION",156000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,HHSN263201800029I/75N98019F00855,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588372,778492020169,2020,77849,169,93.RD,IMPLEMENTING HIGH-QUALITY PRIMARY CARE,14000,Y,,,,,,Y,93,RD,530196932,93,U,,,N,0,,0,75Q80119P00006,RESEARCH AND DEVELOPMENT,N,,21681000,197257000,,
33588220,77849202017,2020,77849,17,12.RD,IMPROVING DEFENSE ACQUISITION WORKFORCE CAPABILITY IN DATA USE,488000,Y,,,,,,Y,12,RD,530196932,12,U,,,N,0,,0,FA9550-16-D-0001/FA8650-19-F-9301,RESEARCH AND DEVELOPMENT,N,,35912000,197257000,,
