ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1366721,2113842020,2020,211384,06/30/2020 00:00:00,S,A,,N,133149200,,N,623219698,"NEW YORK CITY GAY AND LESBIAN ANTI-VIOLENCE PROJECT, INC.","116 NASSAU STREET, 3RD FLOOR",,NEW YORK,NY,10038,ANDREW SHOFFNER ,INTERIM DIRECTOR OF FINANCE,2127141184,,ASHOFFNER@AVP.ORG,02/15/2021 10:32:32,ANDREW SHOFFNER-INTERIM DIRETOR OF FINANCE,"GRASSI & CO., CPAS, PC","2 WESTCHESTER PARK DRIVE, SUITE 200",,WHITE PLAINS,NY,10604,DEREK FLANAGAN,AUDIT PARTNER ,9148490331,,DFLANAGAN@GRASSICPAS.COM,02/12/2021 14:49:22,,O,,U,N,N,N,N,U,750000,Y,,1094604,,N,N,N,N,N,N,,16,02/15/2021 00:00:00,02/18/2021 01:30:03,,N,908,1,x00,02/15/2021 00:00:00,,N,ANDREW SHOFFNER,INTERIM DIRETOR OF FINANCE,02/15/2021 00:00:00,113266576,N,,N,N,,,,,State,UG,,,,,,07/01/2019 00:00:00,,,,US
1388835,1018212020,2020,101821,12/31/2020 00:00:00,S,A,,N,741678795,,N,,"CHILD CARE COUNCIL OF GREATER HOUSTON, INC.","6220 WESTPARK, SUITE 150",,HOUSTON,TX,77057,FARZANEH SMITH,CFO,7132666045,,FSMITH@CCCGHI.COM,07/28/2021 08:48:31,FARZANEH SMITH-CFO,EARL E ALLEN JR PC,5330 GRIGGS RD SUITE A115,,HOUSTON,TX,77021,EARL E ALLEN JR,AUDITOR,7137215365,,EARLALLENJRPC@GMAIL.COM,07/27/2021 18:55:02,,O,,U,N,N,N,N,U,750000,Y,,2991067,,N,N,N,N,N,N,,14,07/28/2021 00:00:00,07/30/2021 01:30:07,,N,908,1,x00,07/28/2021 00:00:00,,N,FARZANEH SMITH,CFO,07/28/2021 00:00:00,020692321,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2020 00:00:00,,,,US
1364587,1575932020,2020,157593,06/30/2020 00:00:00,S,A,,N,216000158,,N,,MIDDLE TOWNSHIP BOARD OF EDUCATION,216 S. MAIN ST.,,CAPE MAY COURT HOUSE,NJ,082102273,DIANE FOX,BUSINESS ADMINISTRATOR,6094651800,,FOXD@MIDDLETWP.K12.NJ.US,01/22/2021 11:40:46,DIANE FOX-SCHOOL BUSINESS ADMINISTRATOR,"FORD-SCOTT & ASSOCIATES, LLC",1535 HAVEN AVE,,OCEAN CITY,NJ,082263158,LEON COSTELLO,CPA,6093996333,,LCOSTELLO@FORD-SCOTT.COM,01/21/2021 12:49:47,,O,,U,N,N,N,N,U,750000,Y,,2228318,,N,N,N,N,N,N,,84,01/22/2021 00:00:00,01/26/2021 01:30:04,,N,505,1,x00,01/22/2021 00:00:00,,N,DIANE FOX,SCHOOL BUSINESS ADMINISTRATOR,01/22/2021 00:00:00,222087086,N,,N,N,,,,,Local government,UG,,01/30/2021 11:35:58,02/04/2021 12:38:36,N,G,07/01/2019 00:00:00,,,,US
1381910,1080912020,2020,108091,09/30/2020 00:00:00,S,A,,N,810295613,,N,023480189,"ACTION, INC.",25 WEST SILVER STREET,,BUTTE,MT,59701,DON FOLEY,CFO,4065336855,,DFOLEY@ACTION-INC.ORG,06/14/2021 14:27:46,DON FOLEY-CFO,"ANDERSON ZURMUEHLEN & CO., P.C.","129 W. PARK STREET, STE. 300",,BUTTE,MT,59701,ANNETTE HILL,"CPA, SHAREHOLDER",4067820451,,AHILL@AZWORLD.COM,06/29/2021 13:43:36,,O,,U,N,N,N,N,U,750000,Y,,4070614,,N,N,N,N,N,N,,93,06/29/2021 00:00:00,07/02/2021 01:30:03,,N,909,1,x00,06/29/2021 00:00:00,,N,DON FOLEY,CFO,06/29/2021 00:00:00,810385940,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2019 00:00:00,,,,US
1369945,329852020,2020,32985,06/30/2020 00:00:00,S,A,,N,237304163,,N,076574375,"SOUTHWEST BOSTON SENIOR SERVICES, INC., D/B/A ETHOS",555 AMORY ST.,,JAMAICA PLAIN,MA,02130,RICHARD KRUZEL,CHIEF FINANCIAL OFFICER,6175726700,,RKRUZEL@ETHOCARE.ORG,02/24/2021 10:44:23,RICHARD KRUZEL-CHIEF FINANCIAL OFFICER,"BRUCE D. NORLING, CPA, P.C.",410 BOSTON PAGE ROAD,,SUDBURY,MA,01776,BRUCE D. NORLING,PRESIDENT,9784439114,,BRUCE@NORLINGCPA.COM,02/24/2021 10:34:56,,O,,U,N,N,N,N,U,750000,Y,,2526576,,N,N,N,N,N,N,,93,02/24/2021 00:00:00,02/26/2021 01:30:04,,N,908,1,x00,02/24/2021 00:00:00,,N,RICHARD KRUZEL,CHIEF FINANCIAL OFFICER,02/24/2021 00:00:00,043147371,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2019 00:00:00,,,,US
1366361,1819592020,2020,181959,12/31/2020 00:00:00,S,A,,N,311358130,,N,964189211,"UCR OF GOSHEN, INDIANA, INC. D/B/A MAPLE LEAF COMMONS",170 EAST CENTER STREET P.O. BOX 1806,,MARION,OH,43301,JULIE REED,HOUSING ACCOUNTING MANAGER,7403824885,,JREED@UCHINC.ORG,03/29/2021 15:09:04,JULIE REED-HOUSING ACCOUNTING MANAGER,"PLANTE & MORAN, PLLC",250 SOUTH HIGH STREET SUITE 100,,COLUMBUS,OH,43215,JASON REES,PARTNER,6148493000,,PM.SINGLEAUDIT@PLANTEMORAN.COM,03/25/2021 10:21:16,,O,,U,N,N,N,N,U,750000,Y,,2046514,,N,N,N,N,N,N,,14,03/30/2021 00:00:00,04/01/2021 01:30:04,,N,903,1,x00,03/30/2021 00:00:00,,N,JULIE REED,HOUSING ACCOUNTING MANAGER,03/30/2021 00:00:00,381357951,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2020 00:00:00,,,,US
1383230,2473652020,2020,247365,12/31/2020 00:00:00,S,A,,N,463274093,,N,079273032,WINDING WATERS MEDICAL CLINIC,603 MEDICAL PARKWAY,,ENTERPRISE,OR,97828,LYNN EDISON,CFO,5414264502,,LYNN.EDISON@WINDINGWATERS.ORG,06/04/2021 13:44:53,LYNN EDISON-CFO,EIDE BAILLY LLP,"877 W MAIN STREET, SUITE 800",,BOISE,ID,83702,KRISTIN O'CONNOR,SENIOR MANAGER,2084243501,,KLOCONNOR@EIDEBAILLY.COM,06/04/2021 13:47:52,,O,,U,N,N,N,N,U,750000,N,,1681238,,N,N,N,N,N,N,,93,06/04/2021 00:00:00,06/09/2021 01:30:09,,N,888,1,x00,06/04/2021 00:00:00,,N,LYNN EDISON,CFO,06/04/2021 00:00:00,450250958,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2020 00:00:00,,,,US
1384216,1945512020,2020,194551,12/31/2020 00:00:00,S,A,,N,216000547,,N,,TOWNSHIP OF EGG HARBOR,3515 BARGAINTOWN ROAD,,EGG HARBOR TOWNSHIP,NJ,08234,JENNIFER MCIVER,CFO,6099264094,,JMCIVER@EHTGOV.ORG,06/30/2021 15:52:42,JENNIFER MCIVER-CHIEF FINANCIAL OFFICER,"FORD, SCOTT & ASSOCIATES, L.L.C.",1535 HAVEN AVENUE,,OCEAN CITY,NJ,08226,"HARVEY C. COCOZZA, JR.",CPA,6093996333,,HCOCOZZA@FORD-SCOTT.COM,06/22/2021 10:02:56,,O,,S,N,N,N,N,U,750000,N,,2544511,,N,N,N,N,N,N,,20,07/01/2021 00:00:00,07/07/2021 01:30:04,,N,300,1,x00,07/01/2021 00:00:00,,N,JENNIFER MCIVER,CHIEF FINANCIAL OFFICER,07/01/2021 00:00:00,222087086,N,,N,N,REGULATORY,Y,U,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1380423,1823362020,2020,182336,06/30/2020 00:00:00,S,A,,N,870498473,,N,,HOUSING AUTHORITY OF SOUTHEASTERN UTAH,321 EAST CENTER STREET,,MOAB,UT,84532,BEN RILEY,EXECUTIVE DIRECTOR,4352594938,,BENRILEY@FRONTIER.COM,05/12/2021 12:24:20,BENJAMIN RILEY-BENJAMIN RILEY,"FJ & ASSOCIATES, PLLC","612 N KAYS DRIVE, SUITE 120",,KAYSVILLE,UT,84037,SCOTT FARNES,PARTNER,8019271337,,SCOTT@CPAONE.NET,05/11/2021 18:20:41,,O,,U,N,N,Y,N,U,750000,Y,,855405,,N,N,N,N,N,N,,10,05/14/2021 00:00:00,05/18/2021 01:30:03,,N,403,1,x00,05/14/2021 00:00:00,,N,BENJAMIN RILEY,BENJAMIN RILEY,05/14/2021 00:00:00,460592475,N,,N,N,,,,,Local government,UG,,,,,,07/01/2019 00:00:00,,,,US
1350606,1417132020,2020,141713,06/30/2020 00:00:00,S,A,,N,376003668,,N,046993903,LINCOLN ELEMENTARY SCHOOL DISTRICT #27,304 EIGHTH STREET,,LINCOLN,IL,62656,KENT FROEBE,SUPERINTENDENT,2177322522,,KFROEBE@LINCOLN27.NET,10/27/2020 11:01:27,KENT FROEBE-SUPERINTENDENT,"J.M. ABBOTT & ASSOCIATES, LTD.",207 S MCLEAN ST.,,LINCOLN,IL,62656,DEBBIE LAST,AUDIT MANAGER,2177351576,,DEBBIE@JMABBOTT.COM,10/26/2020 14:18:02,,O,,AS,N,N,N,N,U,750000,N,,1796048,,N,N,N,N,N,N,,84,10/27/2020 00:00:00,10/29/2020 01:30:06,,N,505,1,x00,10/27/2020 00:00:00,,N,KENT FROEBE,SUPERINTENDENT,10/27/2020 00:00:00,371188139,N,,N,N,CASH,N,U,,Local government,UG,,10/30/2020 12:00:24,11/05/2020 08:21:55,N,G,07/01/2019 00:00:00,,,,US
1393549,1921732020,2020,192173,06/30/2020 00:00:00,S,B,,N,356006839,,N,074323957,LAPORTE COMMUNITY SCHOOL CORPORATION,1000 HARRISON ST.,,LAPORTE,IN,46350,M. GREGORY HUNT,CHIEF FINANCIAL OFFICER,2193627056,,GHUNT@LPCSC.K12.IN.US,01/04/2022 10:40:53,M. GREG HUNT-ASSISTANT SUPERINTENDENT OF BUSINESS & OPERATIONS,INDIANA STATE BOARD OF ACCOUNTS,"302 W. WASHINGTON ST., ROOM E418",,INDIANAPOLIS,IN,462042769,"PAUL D. JOYCE, CPA",STATE EXAMINER,3172322513,,FEDDATA@SBOA.IN.GOV,01/04/2022 09:33:16,,O,,AS,N,Y,Y,N,Q,750000,N,,11316192,,N,Y,N,Y,N,N,,84,01/04/2022 00:00:00,01/08/2022 01:30:06,,N,505,1,x00,01/04/2022 00:00:00,,N,M. GREG HUNT,ASSISTANT SUPERINTENDENT OF BUSINESS & OPERATIONS,01/04/2022 00:00:00,356000158,Y,,N,N,REGULATORY,N,D,,Local government,UG,,01/12/2022 13:52:09,01/13/2022 10:51:06,,N,07/01/2018 00:00:00,,,,US
1342971,2044532020,2020,204453,03/31/2020 00:00:00,S,A,,N,911639742,,N,,AUSTEN MANOR,PO BOX 2253,,SPOKANE,WA,99210,GLORI HOUSTON,"DIRECTOR OF HOUSING, CATHOLIC CHARITIES",5094596181,,GHOUSTON@CCSPOKANE.ORG,08/10/2020 13:29:13,GLORI HOUSTON-HOUSING DIRECTOR,"SCHOEDEL & SCHOEDEL CPAS, PLLC",422 W RIVERSIDE AVE #1420,,SPOKANE,WA,99201,DARCY SKJOTHAUG,CPA,5097472158,,DSKJOTHAUG@SCHOEDEL.COM,07/08/2020 17:47:08,,O,,U,N,N,N,N,U,750000,Y,,1865146,,N,N,N,N,N,N,,14,08/10/2020 00:00:00,08/12/2020 01:30:03,,N,903,1,X,08/10/2020 00:00:00,,N,GLORI HOUSTON,HOUSING DIRECTOR,08/10/2020 00:00:00,910614823,N,,N,N,,,,,Non-profit,UG,,,,,,04/01/2019 00:00:00,,,,US
1372421,1929132020,2020,192913,06/30/2020 00:00:00,S,A,,N,646001101,,N,073543639,MISSISSIPPI DELTA COMMUNITY COLLEGE,P.O. BOX 668,,MOORHEAD,MS,387610668,MARSHA LEE,VICE PRESIDENT FOR BUSINESS SERVICES,6622466314,,MLEE@MSDELTA.EDU,04/21/2021 10:41:27,MARSHA LEE-VICE PRESIDENT OF BUSINESS SERVICES,J. E. VANCE & COMPANY P.A.,P.O. BOX 1280,,TUPELO,MS,388021280,"DANIEL FREY, CPA, CFE",SENIOR AUDITOR,6628422123,,DANIEL_FREY@JEVANCE.COM,04/20/2021 16:01:11,,O,,U,N,N,N,N,U,750000,Y,,12407888,,N,N,N,N,N,N,,84,04/22/2021 00:00:00,04/24/2021 01:30:03,,N,504,1,x00,04/22/2021 00:00:00,,N,MARSHA LEE,VICE PRESIDENT OF BUSINESS SERVICES,04/22/2021 00:00:00,640789840,N,,N,N,,,,,Institution of higher education (IHE),UG,00241600,04/27/2021 12:09:23,04/29/2021 06:47:34,N,B,07/01/2019 00:00:00,,,,US
1407292,2237342020,2020,223734,12/31/2020 00:00:00,S,A,,N,431862498,,N,141817283,FUTURE LEADERS OUTREACH NETWORK,"650 MINNESOTA AVE, SUITE 210",,KANSAS CITY,KS,661012806,DIANA E. CLEMONS,EXECUTIVE DIRECTOR,8169851338,,DCLEMONS@FLON.ORG,12/22/2021 14:46:58,DIANA CLEMMONS-EXECUTIVE DIRECTOR,"MCAULEY & CRANDALL, PA","7200 WEST 132ND STREET, SUITE 160",,OVERLAND PARK,KS,662130000,"REBECCA V. CRANDALL, CPA","CPA, PARTNER",9132399130,,BECKY@MCCPAS.COM,12/22/2021 15:26:52,,O,,U,N,N,N,N,U,750000,N,,1198336,,N,N,N,N,N,N,,93,12/22/2021 00:00:00,12/28/2021 01:30:03,,N,908,1,x00,12/22/2021 00:00:00,,N,DIANA CLEMMONS,EXECUTIVE DIRECTOR,12/22/2021 00:00:00,431910817,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2020 00:00:00,,,,US
1352940,1822172020,2020,182217,06/30/2020 00:00:00,S,A,,N,480800585,,N,067933390,TOPEKA METROPOLITAN TRANSIT AUTHORITY,201 N. KANSAS AVENUE,,TOPEKA,KS,66603,CHIP FALLDINE,CFO,7852332011,,CFALLDINE@TOPEKAMETRO.ORG,11/11/2020 09:55:39,CHIP FALLDINE-CFO,"BT&CO., P.A.",4301 SW HUNTOON STREET,,TOPEKA,KS,66604,STACEY HAMMOND,DIRECTOR,7852343427,,SHAMMOND@BTANDCOCPA.COM,11/11/2020 09:56:39,,O,,U,N,N,N,N,U,750000,Y,,4708010,,N,N,N,N,N,N,,20,11/11/2020 00:00:00,11/17/2020 01:30:07,,N,406,1,x00,11/11/2020 00:00:00,,N,CHIP FALLDINE,CFO,11/11/2020 00:00:00,481066439,N,,N,N,,,,,Local government,UG,,,,,,07/01/2019 00:00:00,,,,US
1359151,1829842020,2020,182984,06/30/2020 00:00:00,S,A,,N,386027814,,N,060977998,GREAT LAKES COMMISSION,1300 VICTORS WAY,,ANN ARBOR,MI,48108,ERIKA JENSEN,EXECUTIVE DIRECTOR,7349719135,,EJENSEN@GLC.ORG,01/04/2021 08:55:22,ERIKA JENSEN-INTERIM EXECUTIVE DIRECTOR,REHMANN ROBSON,555 BRIARWOOD CIRCLE SUITE 300,,ANN ARBOR,MI,48108,JENNIE LAMBERT,PRINCIPAL,4198658118,,JENNIE.LAMBERT@REHMANN.COM,12/31/2020 09:02:39,,O,,U,N,N,N,N,U,750000,Y,,5168050,,N,N,N,N,Y,N,,11,01/04/2021 00:00:00,01/08/2021 01:30:03,,N,909,1,x11x00,01/04/2021 00:00:00,,N,ERIKA JENSEN,INTERIM EXECUTIVE DIRECTOR,01/04/2021 00:00:00,383635706,N,,N,N,,,,,Local government,UG,,,,,,07/01/2019 00:00:00,,,,US
1365035,1836262020,2020,183626,06/30/2020 00:00:00,S,A,,N,046004304,,N,021718283,"VOLUNTEERS OF AMERICA OF MASSACHUSETTS, INC.",441 CENTRE STREET,,JAMAICA PLAIN,MA,02130,NABIL ABDOU,CHIEF FINANCIAL OFFICER,6175228086,,NABDOU@VOAMASS.ORG,01/20/2021 08:41:27,NABIL ABDOU-CFO,DAVISKELLY LLP,"4238 WASHINGTON ST., STE. 307",,BOSTON,MA,02131,RANDALL S. DAVIS,PARTNER,9787648966,,RDAVIS@RSDCPAS.COM,01/18/2021 17:55:20,,O,,U,N,N,N,N,U,750000,Y,,3041774,,N,N,N,N,N,Y,,64,01/20/2021 00:00:00,01/23/2021 01:30:04,,N,908,1,x00,01/20/2021 00:00:00,,N,NABIL ABDOU,CFO,01/20/2021 00:00:00,463169148,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2019 00:00:00,,,,US
1366833,1575482020,2020,157548,06/30/2020 00:00:00,S,A,,N,216007489,,N,069045772,NORTHERN BURLINGTON COUNTY REGIONAL SCHOOL DISTRICT,190 MANSFIELD ROAD EAST,,COLUMBUS,NJ,08022,RICHARD KAZ,BUSINESS ADMINISTRATOR,6092983154,,RKAZ@NBURLINGTON.COM,02/05/2021 14:13:21,RICHARD KAZ-SCHOOL BUSINESS ADMINISTRATOR,"HOLT MCNALLY & ASSOCIATES, INC. ",618 STOKES ROAD,,MEDFORD,NJ,08055,DAVID MCNALLY,VICE PRESIDENT / PARTNER,6099530612,,DMCNALLY@HMACPAINC.COM,02/05/2021 14:02:58,,O,,U,N,N,N,N,U,750000,Y,,3383118,,N,N,N,N,N,N,,84,02/05/2021 00:00:00,02/09/2021 01:30:03,,N,505,1,x00,02/05/2021 00:00:00,,N,RICHARD KAZ,SCHOOL BUSINESS ADMINISTRATOR,02/05/2021 00:00:00,843882656,N,,N,N,,,,,Local government,UG,,02/10/2021 15:30:21,02/11/2021 10:35:11,N,G,07/01/2019 00:00:00,,,,US
1393323,1565152020,2020,156515,12/31/2020 00:00:00,S,A,,N,226002430,,N,,BERGEN COUNTY BOARD OF SOCIAL SERVICES,218 ROUTE 17,,NORTH ROCHELLE PARK,NJ,07662,SCOTT MODERY,FISCAL OFFICER,2013684293,,SMODERY@BCBSS.COM,09/29/2021 14:21:00,SCOTT MODERY-FISCAL OFFICER,WIELKOTZ & COMPANY LLC,401 WANAQUE AVENUE,,POMPTON LAKES,NJ,07442,STEVEN WIELKOTZ,MEMBER,9738357900,,SDW@W-CPA.COM,09/29/2021 12:00:13,,O,,S,N,N,N,N,U,750000,Y,,18067877,,N,N,N,N,N,Y,,93,09/29/2021 00:00:00,10/05/2021 01:30:03,,N,109,1,x00,09/29/2021 00:00:00,,N,SCOTT MODERY,FISCAL OFFICER,09/29/2021 00:00:00,842022071,N,,N,N,REGULATORY,Y,U,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1360962,2367942020,2020,236794,06/30/2020 00:00:00,S,A,,N,610654603,,N,108354051,IRVINE MUNICIPAL UTILITIES,238 BROADWAY STREET,,IRVINE,KY,403361164,BILLY WILLIAMS,OPERATIONAL MANAGER,6067232197,,IRVINEWATER@IRVINEONLINE.NET,01/07/2021 14:03:40,BILLY WILLIAMS-OPERATIONAL MANAGER,"BESTEN & DIERUF, PLLC",190 MARKET STREET,,LEXINGTON,KY,40507,ANDREW DIERUF,PARTNER,8592544427,,ADIERUF@BANDDCPA.COM,01/07/2021 13:53:18,,O,,U,N,N,N,N,U,750000,N,,2480701,,N,N,N,N,N,N,,66,01/07/2021 00:00:00,01/12/2021 01:30:07,,N,407,1,x00,01/07/2021 00:00:00,,N,BILLY WILLIAMS,OPERATIONAL MANAGER,01/07/2021 00:00:00,453048812,N,,N,N,,,,,Local government,UG,,,,,,07/01/2019 00:00:00,,,,US
1390729,423552020,2020,42355,06/30/2020 00:00:00,S,A,,N,340714629,,N,,BALDWIN WALLACE UNIVERSITY,275 EASTLAND ROAD,,BEREA,OH,44017,WILLIAM RENIFF,VP FINANCE/ADMINISTRATION,4408268100,,BRENIFF@BW.EDU,09/30/2021 12:48:06,WILLIAM RENIFF-VP FINANCE & ADMINISTRATION,KPMG LLP,"1375 EAST NINTH STREET, SUITE 2600",,CLEVELAND,OH,44114,RONALD MARCIN,PARTNER,2168758057,,RMARCIN@KPMG.COM,09/30/2021 12:39:25,,O,,U,N,N,N,N,U,750000,Y,,40876510,,N,N,N,N,N,N,,84,09/30/2021 00:00:00,10/07/2021 01:30:03,,N,904,1,x00,09/30/2021 00:00:00,,N,WILLIAM RENIFF,VP FINANCE & ADMINISTRATION,09/30/2021 00:00:00,125556520,N,,N,N,,,,,Institution of higher education (IHE),UG,00301400,10/08/2021 11:48:10,10/14/2021 07:29:22,N,B,07/01/2019 00:00:00,,,,US
1359532,2288362020,2020,228836,06/30/2020 00:00:00,S,A,,N,480724326,,N,017492968,EUDORA UNIFIED SCHOOL DISTRICT #491,1310 WINCHESTER RD.,,EUDORA,KS,660250500,JASON OEHLERT,FINANCE DIRECTOR,7855424910,,JASONOEHLERT@EUDORASCHOOLS.ORG,12/14/2020 17:30:35,JASON OEHLERT-FINANCE DIRECTOR,GORDON CPA LLC,2500 W. 31ST ST. STE. G-1B,,LAWRENCE,KS,66047,SEAN GORDON,PRINCIPAL,7853714847,,SGORDON@CPAGORDON.COM,12/14/2020 17:28:35,,O,,S,N,N,N,N,U,750000,N,,1305778,,N,N,N,N,N,N,,84,12/14/2020 00:00:00,12/22/2020 01:30:04,,N,505,1,x00,12/14/2020 00:00:00,,N,JASON OEHLERT,FINANCE DIRECTOR,12/14/2020 00:00:00,842259778,N,,N,N,REGULATORY,N,U,,Local government,UG,,01/02/2021 13:18:58,01/07/2021 11:13:13,,N,07/01/2019 00:00:00,,,,US
1358390,2439362020,2020,243936,06/30/2020 00:00:00,S,A,,N,566001294,,N,781479639,"TOWN OF MOUNT GILEAD, NC",PO BOX 325,,MOUNT GILEAD,NC,27306,AMY ROBERTS,FINANCE OFFICER,9104395111,,AROBERTS@MTGILEADNC.COM,01/11/2021 15:31:00,AMY ROBERTS-TOWN CLERK/FINANCE OFFICER,"J.B. WATSON & CO., PLLC",PO BOX 341,,WADESBORO,NC,28170,DENEAL BENNETT,MEMBER,7046945174,,DBENNETT@JBWANDCO.COM,01/07/2021 10:07:52,,O,,U,N,Y,N,N,U,750000,N,,2513192,,N,N,N,N,N,N,,66,01/12/2021 00:00:00,01/15/2021 01:30:03,,N,888,1,x00,01/12/2021 00:00:00,,N,AMY ROBERTS,TOWN CLERK/FINANCE OFFICER,01/12/2021 00:00:00,562113042,Y,,N,N,,,,,Local government,UG,,,,,,07/01/2019 00:00:00,,,,US
1380793,1923412020,2020,192341,06/30/2020 00:00:00,S,A,,N,946003997,,N,004952453,CITY OF CAMPBELL,70 NORTH FIRST STREET,,CAMPBELL,CA,950081436,NORITE VONG,FINANCE MANAGER,4088662112,,NORITEV@CAMPBELLCA.GOV,05/14/2021 19:17:14,NORITE VONG-FINANCE MANAGER,EIDE BAILLY LLP,"4040 CAMPBELL AVE, STE200",,MENLO PARK,CA,940251053,AHMAD GHARAIBEH,PARTNER,6505223400,,AGHARAIBEH@EIDEBAILLY.COM,05/14/2021 19:38:21,,O,,U,N,N,N,N,U,750000,N,,1246935,,N,N,N,N,N,N,,16,05/14/2021 00:00:00,05/18/2021 01:30:03,,N,200,1,x00,05/14/2021 00:00:00,,N,NORITE VONG,FINANCE MANAGER,05/14/2021 00:00:00,450250958,N,,N,N,,,,,Local government,UG,,,,,,07/01/2019 00:00:00,,,,US
1392243,2239462020,2020,223946,09/30/2020 00:00:00,S,A,,N,586000840,,N,010127611,"HART COUNTY, GEORGIA",800 CHANDLER STREET,,HARTWELL,GA,306431117,TERRELL PARTAIN,COUNTY ADMINISTRATOR,7063762024,,TPARTAIN@HARTCOUNTYGA.GOV,09/03/2021 08:22:43,TERRELL PARTAIN-COUNTY ADMINISTRATOR,"BURCH, CROOMS & COMPANY, LLP",25 CHANDLER CENTER,,HARTWELL,GA,30643,ALESIA B. BURCH,ENGAGEMENT PARTNER,7063763168,,ABURCH@BURCHCROOMS.COM,09/02/2021 18:30:12,,O,,U,N,N,N,N,U,750000,N,,1657274,,N,N,N,N,N,N,,15,09/03/2021 00:00:00,09/08/2021 01:30:05,,N,100,1,x00,09/03/2021 00:00:00,,N,TERRELL PARTAIN,COUNTY ADMINISTRATOR,09/03/2021 00:00:00,261582736,N,,N,N,,,,,Local government,UG,,,,,,10/01/2019 00:00:00,,,,US
1421458,2526692020,2020,252669,12/31/2020 00:00:00,S,A,,N,640655566,,N,,"STEWPOT COMMUNITY SERVICES, INC.",1100 W CAPITOL ST,,JACKSON,MS,39203,JILL BUCKLEY,CHIEF EXECUTIVE OFFICER,6013532759,,JBUCKLEY@STEWPOT.ORG,03/28/2022 12:38:50,JILL BUCKLEY-EXECUTIVE DIRECTOR,GRANTHAMPOOLE PLLC,1062 HIGHLAND COLONY PKWY STE 201,,RIDGELAND,MS,39157,KAREN WAGNER,PARTNER,6014992400,,KKAY@GRANTHAMPOOLE.COM,03/25/2022 12:45:54,,O,,U,N,N,N,N,U,750000,N,,778620,,Y,N,Y,Y,N,N,,14,03/28/2022 00:00:00,04/08/2022 01:30:03,,N,888,1,x00,03/28/2022 00:00:00,,N,JILL BUCKLEY,EXECUTIVE DIRECTOR,03/28/2022 00:00:00,640903390,N,,N,Y,,,,,Non-profit,UG,,,,,,01/01/2020 00:00:00,,,,US
