<<<<<<< HEAD
ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
135390,36985754,19203620227,2022,192036,7,93.224,FY 2021 AMERICAN RESCUE PLAN ACT ( ARPA),2285461,Y,,,,,,Y,93,224,660434923,93,U,,,N,0,,0,21 H8FCS41436C6,HEALTH CENTER PROGRAM CLUSTER,N,,3622743,9893255,,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)"
135391,36985755,19203620228,2022,192036,8,93.526,FY 2021 HEALTH CENTER CONSTRUCTION AND CAPITAL IMPROVEMENT (ARP CAPITAL),246521,Y,,,,,,Y,93,526,660434923,93,U,,,N,0,,0,1 C8E CS44516-01-00,,N,,246521,0,,AFFORDABLE CARE ACT (ACA) GRANTS FOR CAPITAL DEVELOPMENT IN HEALTH CENTERS
135392,36985756,19203620229,2022,192036,9,93.243,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE,578346,N,,,,,,N,93,243,660434923,93,,,,N,0,,0,,,N,,578346,0,,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE
145292,35666025,19631820221,2022,196318,1,14.181,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES,1438291,Y,,,,,,Y,14,181,581876019,14,U,,,Y,1,1255600,0,,,N,,1438291,0,,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES
146125,36131840,19826620221,2022,198266,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,859490,Y,,,,,,Y,14,157,582271714,14,Q,,,N,1,,0,PRAC,,N,,9010290,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
146126,36131841,19826620222,2022,198266,2,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,8150800,Y,,,,,,Y,14,157,582271714,14,Q,,,N,1,,0,CAPITAL ADVANCE,,N,,9010290,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
148972,35742959,20648520221,2022,206485,1,10.553,SCHOOL BREAKFAST PROGRAM,465578,N,,,,,,N,10,553,346000778,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,465578,1019601,,SCHOOL BREAKFAST PROGRAM
148973,35742968,206485202210,2022,206485,10,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,13775,N,,,,,,N,84,010,346000778,84,,,,N,0,,0,,,N,,243853,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
148974,35742969,206485202211,2022,206485,11,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,228748,N,,,,,,N,84,010,346000778,84,,,,N,0,,0,,,N,,243853,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
148975,35742970,206485202212,2022,206485,12,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,1330,N,,,,,,N,84,010,346000778,84,,,,N,0,,0,,,N,,243853,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
148976,35742971,206485202213,2022,206485,13,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,5557,N,,,,,,N,84,365,346000778,84,,,,N,0,,0,,,N,,5557,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
148977,35742972,206485202214,2022,206485,14,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,58209,N,,,,,,N,84,367,346000778,84,,,,N,0,,0,,,N,,58209,0,,IMPROVING TEACHER QUALITY STATE GRANTS
148978,35742973,206485202215,2022,206485,15,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,19210,N,,,,,,N,84,424,346000778,84,,,,N,0,,0,A,,N,,19210,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
148979,35742974,206485202216,2022,206485,16,84.425,EDUCATION STABILIZATION FUND,542274,Y,,,,,,N,84,425,346000778,84,U,,,N,0,,0,U; COVID-19,,N,,792345,0,,EDUCATION STABILIZATION FUND
148980,35742975,206485202217,2022,206485,17,84.425,EDUCATION STABILIZATION FUND,250071,Y,,,,,,N,84,425,346000778,84,U,,,N,0,,0,D; COVID-19,,N,,792345,0,,EDUCATION STABILIZATION FUND
148981,35742960,20648520222,2022,206485,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,397861,N,,,,,,N,10,555,346000778,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,554023,1019601,,NATIONAL SCHOOL LUNCH PROGRAM
148982,35742961,20648520223,2022,206485,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,76114,N,,,,,,N,10,555,346000778,10,,,,N,0,,0,COVID-19,CHILD NUTRITION CLUSTER,N,,554023,1019601,,NATIONAL SCHOOL LUNCH PROGRAM
148983,35742962,20648520224,2022,206485,4,10.555,NATIONAL SCHOOL LUNCH PROGRAM,80048,N,,,,,,N,10,555,346000778,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,554023,1019601,,NATIONAL SCHOOL LUNCH PROGRAM
148984,35742963,20648520225,2022,206485,5,84.027,SPECIAL EDUCATION_GRANTS TO STATES,81539,N,,,,,,N,84,027,346000778,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,678280,689173,,SPECIAL EDUCATION_GRANTS TO STATES
148985,35742964,20648520226,2022,206485,6,84.027,SPECIAL EDUCATION_GRANTS TO STATES,558448,N,,,,,,N,84,027,346000778,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,678280,689173,,SPECIAL EDUCATION_GRANTS TO STATES
148986,35742965,20648520227,2022,206485,7,84.027,SPECIAL EDUCATION_GRANTS TO STATES,1435,N,,,,,,N,84,027,346000778,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,678280,689173,,SPECIAL EDUCATION_GRANTS TO STATES
148987,35742966,20648520228,2022,206485,8,84.027,SPECIAL EDUCATION_GRANTS TO STATES,36858,N,,,,,,N,84,027,346000778,84,,,,N,0,,0,X; COVID-19,SPECIAL EDUCATION CLUSTER (IDEA),N,,678280,689173,,SPECIAL EDUCATION_GRANTS TO STATES
148988,35742967,20648520229,2022,206485,9,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,10893,N,,,,,,N,84,173,346000778,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,10893,689173,,SPECIAL EDUCATION_PRESCHOOL GRANTS
152540,37003459,21765320221,2022,217653,1,10.415,RURAL RENTAL HOUSING LOANS,10270770,N,,,,,,Y,10,415,300002040,10,,,,Y,0,9585530,0,,,N,,12013857,0,,RURAL RENTAL HOUSING LOANS
152541,37003468,217653202210,2022,217653,10,14.318,ASSISTED HOUSING STABILITY AND ENERGY AND GREEN RETROFIT INVESTMENTS PROGRAM (RECOVERY ACT FUNDED),1172849,N,,,,,,Y,14,318,300002040,14,,,,Y,0,970138,0,,,N,,1172849,0,,ASSISTED HOUSING STABILITY AND ENERGY AND GREEN RETROFIT INVESTMENTS PROGRAM (RECOVERY ACT FUNDED)
152542,37003469,217653202211,2022,217653,11,21.011,CAPITAL MAGNET FUND,4511491,Y,,,,,,Y,21,011,300002040,21,U,,,N,0,,0,,,N,,4511491,0,,CAPITAL MAGNET FUND
152543,37003460,21765320222,2022,217653,2,10.415,SECTION 515 MULTI-FAMILY HOUSING PRESERVATION REVOLOVING LOAN FUND DEMONSTRATION PROGRAM,1743087,N,,,,,,N,10,415,300002040,10,,,,Y,0,1675039,0,,,N,,12013857,0,,RURAL RENTAL HOUSING LOANS
152544,37003461,21765320223,2022,217653,3,10.427,RURAL RENTAL ASSISTANCE PAYMENTS,1316263,N,,,,,,Y,10,427,300002040,10,,,,N,0,,0,,,N,,1316263,0,,RURAL RENTAL ASSISTANCE PAYMENTS
152545,37003462,21765320224,2022,217653,4,10.447,THE RURAL DEVELOPMENT (RD) MULTI-FAMILY HOUSING  REVITALIZATION DEMONSTRATION PROGRAM  (MPR),880287,N,,,,,,Y,10,447,300002040,10,,,,Y,0,866122,0,,,N,,880287,0,,THE RURAL DEVELOPMENT (RD) MULTI-FAMILY HOUSING  REVITALIZATION DEMONSTRATION PROGRAM  (MPR)
152546,37003463,21765320225,2022,217653,5,14.155,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS,20790997,Y,,,,,,Y,14,155,300002040,14,U,,,Y,0,20503643,0,,,N,,20790997,0,,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS
152547,37003464,21765320226,2022,217653,6,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,660803,N,,,,,,Y,14,157,300002040,14,,,,Y,0,660803,0,,,N,,660803,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
152548,37003465,21765320227,2022,217653,7,14.191,MULTIFAMILY HOUSING SERVICE COORDINATORS,1420514,N,,,,,,Y,14,191,300002040,14,,,,N,0,,0,,,N,,1420514,0,,MULTIFAMILY HOUSING SERVICE COORDINATORS
152549,37003466,21765320228,2022,217653,8,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,37757901,N,,,,,,Y,14,195,300002040,14,,,,N,0,,0,,SECTION 8 PROJECT-BASED CLUSTER,N,,37757901,37757901,,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM
152550,37003467,21765320229,2022,217653,9,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,3065413,Y,,,,,,Y,14,239,300002040,14,U,,,Y,0,3048996,0,,,N,,3065413,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
154926,35538201,22757520221,2022,227575,1,14.181,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES - CAPITAL ADVANCE PROGRAM,1096300,Y,,,,,,Y,14,181,113716394,14,U,,,Y,0,1096300,0,,,N,,1234187,0,,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES
154927,35538203,22757520222,2022,227575,2,14.181,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES - PROJECT RENTAL ASSISTANCE CONTRACT,137887,Y,,,,,,Y,14,181,113716394,14,U,,,N,0,,0,,,N,,1234187,0,,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES
158688,36112474,24060320221,2022,240603,1,93.778,MEDICAL ASSISTANCE PROGRAM,634100,Y,,,,,,N,93,778,300604758,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,2554793,2554793,,MEDICAL ASSISTANCE PROGRAM
158689,36112485,240603202210,2022,240603,10,93.665,EMERGENCY GRANTS TO ADDRESS MENTAL AND SUBSTANCE USE DISORDERS DURING COVID-19,62431,N,,,,,,N,93,665,300604758,93,,,,N,0,,0,,,N,,80751,0,,EMERGENCY GRANTS TO ADDRESS MENTAL AND SUBSTANCE USE DISORDERS DURING COVID-19
158690,36112486,240603202211,2022,240603,11,93.665,EMERGENCY GRANTS TO ADDRESS MENTAL AND SUBSTANCE USE DISORDERS DURING COVID-19,18320,N,,,,,,N,93,665,300604758,93,,,,N,0,,0,,,N,,80751,0,,EMERGENCY GRANTS TO ADDRESS MENTAL AND SUBSTANCE USE DISORDERS DURING COVID-19
158691,36112487,240603202212,2022,240603,12,64.033,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM,604677,N,,,,,,N,64,033,300604758,64,,,,N,0,,0,,,N,,678450,0,,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM
158692,36112488,240603202213,2022,240603,13,64.033,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM,73773,N,,,,,,N,64,033,300604758,64,,,,N,0,,0,,,N,,678450,0,,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM
158693,36112489,240603202214,2022,240603,14,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,17577,N,,,,,,N,14,218,300604758,14,,,,N,0,,0,,,N,,34963,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
158694,36112490,240603202215,2022,240603,15,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,17386,N,,,,,,N,14,218,300604758,14,,,,N,0,,0,,,N,,34963,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
158695,36112491,240603202216,2022,240603,16,14.267,CONTINUUM OF CARE PROGRAM,63638,N,,,,,,N,14,267,300604758,14,,,,N,0,,0,,,N,,202876,0,,CONTINUUM OF CARE PROGRAM
158696,36112492,240603202217,2022,240603,17,14.267,CONTINUUM OF CARE PROGRAM,50151,N,,,,,,N,14,267,300604758,14,,,,N,0,,0,,,N,,202876,0,,CONTINUUM OF CARE PROGRAM
158697,36112493,240603202218,2022,240603,18,14.267,CONTINUUM OF CARE PROGRAM,4914,N,,,,,,N,14,267,300604758,14,,,,N,0,,0,,,N,,202876,0,,CONTINUUM OF CARE PROGRAM
158698,36112494,240603202219,2022,240603,19,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,544038,N,,,,,,N,14,231,300604758,14,,,,N,0,,0,,,N,,544038,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
158699,36112475,24060320222,2022,240603,2,93.778,MEDICAL ASSISTANCE PROGRAM,227207,Y,,,,,,N,93,778,300604758,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,2554793,2554793,,MEDICAL ASSISTANCE PROGRAM
158700,36112495,240603202220,2022,240603,20,21.023,EMERGENCY RENTAL ASSISTANCE PROGRAM,857648,Y,,,,,,N,21,023,300604758,21,U,,,N,0,,0,,,N,,910744,0,,EMERGENCY RENTAL ASSISTANCE PROGRAM
158701,36112497,240603202221,2022,240603,21,21.023,EMERGENCY RENTAL ASSISTANCE PROGRAM,53096,Y,,,,,,N,21,023,300604758,21,U,,,N,0,,0,,,N,,910744,0,,EMERGENCY RENTAL ASSISTANCE PROGRAM
158702,36112498,240603202222,2022,240603,22,14.267,CONTINUUM OF CARE PROGRAM,84173,N,,,,,,N,14,267,300604758,14,,,,N,0,,0,,,N,,202876,0,,CONTINUUM OF CARE PROGRAM
158703,36112499,240603202223,2022,240603,23,21.019,CORONAVIRUS RELIEF FUND,23353,N,,,,,,N,21,019,300604758,21,,,,N,0,,0,,,N,,137428,0,,CORONAVIRUS RELIEF FUND
158704,36112500,240603202224,2022,240603,24,21.019,CORONAVIRUS RELIEF FUND,25486,N,,,,,,N,21,019,300604758,21,,,,N,0,,0,,,N,,137428,0,,CORONAVIRUS RELIEF FUND
158705,36112501,240603202225,2022,240603,25,21.019,CORONAVIRUS RELIEF FUND,88589,N,,,,,,N,21,019,300604758,21,,,,N,0,,0,,,N,,137428,0,,CORONAVIRUS RELIEF FUND
158706,36112476,24060320223,2022,240603,3,93.778,MEDICAL ASSISTANCE PROGRAM,83286,Y,,,,,,N,93,778,300604758,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,2554793,2554793,,MEDICAL ASSISTANCE PROGRAM
158707,36112477,24060320224,2022,240603,4,93.778,MEDICAL ASSISTANCE PROGRAM,331642,Y,,,,,,N,93,778,300604758,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,2554793,2554793,,MEDICAL ASSISTANCE PROGRAM
158708,36112478,24060320225,2022,240603,5,93.778,MEDICAL ASSISTANCE PROGRAM,76608,Y,,,,,,N,93,778,300604758,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,2554793,2554793,,MEDICAL ASSISTANCE PROGRAM
158709,36112479,24060320226,2022,240603,6,93.778,MEDICAL ASSISTANCE PROGRAM,1201950,Y,,,,,,N,93,778,300604758,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,2554793,2554793,,MEDICAL ASSISTANCE PROGRAM
158710,36112481,24060320227,2022,240603,7,93.958,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES,4170,N,,,,,,N,93,958,300604758,93,,,,N,0,,0,,,N,,94170,0,,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES
158711,36112482,24060320228,2022,240603,8,93.958,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES,10000,N,,,,,,N,93,958,300604758,93,,,,N,0,,0,,,N,,94170,0,,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES
158712,36112484,24060320229,2022,240603,9,93.958,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES,80000,N,,,,,,N,93,958,300604758,93,,,,N,0,,0,,,N,,94170,0,,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES
170550,36175997,3406120221,2022,34061,1,97.024,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM,10331,N,,,,,,N,97,024,237390996,97,,,,N,0,,0,,,N,,27040,0,,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM
170551,36176018,34061202210,2022,34061,10,16.575,CRIME VICTIM ASSISTANCE,158662,N,,,,,,N,16,575,237390996,16,,,,N,0,,0,,,N,,158662,0,,CRIME VICTIM ASSISTANCE
170552,36176021,34061202211,2022,34061,11,14.905,LEAD HAZARD REDUCTION DEMONSTRATION GRANT PROGRAM,75500,N,,,,,,N,14,905,237390996,14,,,,N,0,,0,,,N,,75500,0,,LEAD HAZARD REDUCTION DEMONSTRATION GRANT PROGRAM
170553,36175998,3406120222,2022,34061,2,97.024,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM,16709,N,,,,,,N,97,024,237390996,97,,,,N,0,,0,COVID-19,,N,,27040,0,,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM
170554,36176001,3406120223,2022,34061,3,93.569,COMMUNITY SERVICES BLOCK GRANT,67490,N,,,,,,N,93,569,237390996,93,,,,N,0,,0,,,N,,189855,0,,COMMUNITY SERVICES BLOCK GRANT
170555,36176003,3406120224,2022,34061,4,93.569,COMMUNITY SERVICES BLOCK GRANT,66386,N,,,,,,N,93,569,237390996,93,,,,N,0,,0,,,N,,189855,0,,COMMUNITY SERVICES BLOCK GRANT
170556,36176004,3406120225,2022,34061,5,93.569,COMMUNITY SERVICES BLOCK GRANT,55979,N,,,,,,N,93,569,237390996,93,,,,N,0,,0,,,N,,189855,0,,COMMUNITY SERVICES BLOCK GRANT
170557,36176007,3406120226,2022,34061,6,93.568,LOW-INCOME HOME ENERGY ASSISTANCE,552972,Y,,,,,,N,93,568,237390996,93,U,,,N,0,,0,,,N,,780199,0,,LOW-INCOME HOME ENERGY ASSISTANCE
170558,36176009,3406120227,2022,34061,7,93.568,LOW-INCOME HOME ENERGY ASSISTANCE,137537,Y,,,,,,N,93,568,237390996,93,U,,,N,0,,0,,,N,,780199,0,,LOW-INCOME HOME ENERGY ASSISTANCE
170559,36176010,3406120228,2022,34061,8,93.568,LOW-INCOME HOME ENERGY ASSISTANCE,89690,Y,,,,,,N,93,568,237390996,93,U,,,N,0,,0,,,N,,780199,0,,LOW-INCOME HOME ENERGY ASSISTANCE
170560,36176017,3406120229,2022,34061,9,81.042,WEATHERIZATION ASSISTANCE FOR LOW-INCOME PERSONS,729114,N,,,,,,N,81,042,237390996,81,,,,N,0,,0,,,N,,729114,0,,WEATHERIZATION ASSISTANCE FOR LOW-INCOME PERSONS
178835,35470536,10218420221,2022,102184,1,93.671,FAMILY VIOLENCE PREVENTION AND SERVICES/DOMESTIC VIOLENCE SHELTER AND SUPPORTIVE SERVICES,181121,N,,,,,,N,93,671,741994151,93,,,,N,0,,0,,,N,,229718,0,,FAMILY VIOLENCE PREVENTION AND SERVICES/DOMESTIC VIOLENCE SHELTER AND SUPPORTIVE SERVICES
178836,35470624,102184202210,2022,102184,10,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,109768,N,,,,,,N,14,231,741994151,14,,,,N,0,,0,,,N,,292391,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
178837,35470625,102184202211,2022,102184,11,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,81161,N,,,,,,N,14,231,741994151,14,,,,N,0,,0,,,N,,292391,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
178838,35470626,102184202212,2022,102184,12,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,101462,N,,,,,,N,14,231,741994151,14,,,,N,0,,0,14.231 COVID-19,,N,,292391,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
178839,35470628,102184202213,2022,102184,13,14.235,SUPPORTIVE HOUSING PROGRAM,16138,N,,,,,,Y,14,235,741994151,14,,,,N,0,,0,,,N,,163149,0,,SUPPORTIVE HOUSING PROGRAM
178840,35470630,102184202214,2022,102184,14,14.235,SUPPORTIVE HOUSING PROGRAM,147011,N,,,,,,Y,14,235,741994151,14,,,,N,0,,0,,,N,,163149,0,,SUPPORTIVE HOUSING PROGRAM
178841,35470632,102184202215,2022,102184,15,16.575,CRIME VICTIM ASSISTANCE,108376,Y,,,,,,N,16,575,741994151,16,U,,,N,0,,0,,,N,,694636,0,,CRIME VICTIM ASSISTANCE
178842,35470634,102184202216,2022,102184,16,16.575,CRIME VICTIM ASSISTANCE,77267,Y,,,,,,N,16,575,741994151,16,U,,,N,0,,0,,,N,,694636,0,,CRIME VICTIM ASSISTANCE
178843,35470641,102184202217,2022,102184,17,16.575,CRIME VICTIM ASSISTANCE,508993,Y,,,,,,N,16,575,741994151,16,U,,,N,0,,0,,,N,,694636,0,,CRIME VICTIM ASSISTANCE
178844,35470644,102184202218,2022,102184,18,97.024,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM,41106,N,,,,,,Y,97,024,741994151,97,,,,N,0,,0,,,N,,71106,0,,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM
178845,35470646,102184202219,2022,102184,19,97.024,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM,30000,N,,,,,,Y,97,024,741994151,97,,,,N,0,,0,97.024 COVID-19,,N,,71106,0,,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM
178846,35470541,10218420222,2022,102184,2,93.671,FAMILY VIOLENCE PREVENTION AND SERVICES/DOMESTIC VIOLENCE SHELTER AND SUPPORTIVE SERVICES,48597,N,,,,,,N,93,671,741994151,93,,,,N,0,,0,93.671 COVID-19,,N,,229718,0,,FAMILY VIOLENCE PREVENTION AND SERVICES/DOMESTIC VIOLENCE SHELTER AND SUPPORTIVE SERVICES
178847,35470545,10218420223,2022,102184,3,93.497,FAMILY VIOLENCE PREVENTION AND SERVICES/ SEXUAL ASSAULT/RAPE CRISIS SERVICES AND SUPPORTS,134676,N,,,,,,N,93,497,741994151,93,,,,N,0,,0,93.497 COVID-19,,N,,134676,0,,FAMILY VIOLENCE PREVENTION AND SERVICES/ SEXUAL ASSAULT/RAPE CRISIS SERVICES AND SUPPORTS
178848,35470608,10218420224,2022,102184,4,93.667,SOCIAL SERVICES BLOCK GRANT,36242,N,,,,,,N,93,667,741994151,93,,,,N,0,,0,,,N,,36242,0,,SOCIAL SERVICES BLOCK GRANT
178849,35470611,10218420225,2022,102184,5,93.558,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES,377403,N,,,,,,N,93,558,741994151,93,,,,N,0,,0,,,N,,377403,0,,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES
178850,35470614,10218420226,2022,102184,6,14.267,CONTINUUM OF CARE PROGRAM,27786,N,,,,,,Y,14,267,741994151,14,,,,N,0,,0,,,N,,382029,0,,CONTINUUM OF CARE PROGRAM
178851,35470615,10218420227,2022,102184,7,14.267,CONTINUUM OF CARE PROGRAM,76319,N,,,,,,Y,14,267,741994151,14,,,,N,0,,0,,,N,,382029,0,,CONTINUUM OF CARE PROGRAM
178852,35470620,10218420228,2022,102184,8,14.267,CONTINUUM OF CARE PROGRAM,277924,N,,,,,,Y,14,267,741994151,14,,,,N,0,,0,,,N,,382029,0,,CONTINUUM OF CARE PROGRAM
178853,35470622,10218420229,2022,102184,9,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,37903,N,,,,,,N,14,218,741994151,14,,,,N,0,,0,,,N,,37903,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
179886,35721692,25271520221,2022,252715,1,10.553,SCHOOL BREAKFAST PROGRAM,1356,N,,,,,,N,10,553,204248193,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1356,504079,,SCHOOL BREAKFAST PROGRAM
179887,35721949,25271520222,2022,252715,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,426929,N,,,,,,N,10,555,204248193,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,502723,504079,,NATIONAL SCHOOL LUNCH PROGRAM
179888,35721953,25271520223,2022,252715,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,75794,N,,,,,,N,10,555,204248193,10,,,,N,0,,0,COVID-19,CHILD NUTRITION CLUSTER,N,,502723,504079,,NATIONAL SCHOOL LUNCH PROGRAM
179889,35721954,25271520224,2022,252715,4,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,332417,Y,,,,,,N,84,010,204248193,84,U,,,N,0,,0,,,N,,332417,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
179890,35721970,25271520225,2022,252715,5,84.425,EDUCATION STABILIZATION FUND,12589,Y,,,,,,N,84,425,204248193,84,U,,,N,0,,0,"D, COVID-19",,N,,12589,0,,EDUCATION STABILIZATION FUND
181564,36648396,25754820221,2022,257548,1,59.075,COVID-19 SHUTTERED VENUE OPERATORS GRANT PROGRAM,1882390,Y,,,,,,Y,59,075,510172421,59,U,,,N,0,,0,,,N,,1882390,0,,SHUTTERED VENUE OPERATORS GRANT PROGRAM
181646,36697421,25763220221,2022,257632,1,59.075,SHUTTERED VENUE OPERATORS GRANT PROGRAM,1095753,Y,,,,,,Y,59,075,591581448,59,U,,,N,0,,0,,,N,,1095753,0,,SHUTTERED VENUE OPERATORS GRANT PROGRAM
182129,36014630,11608620221,2022,116086,1,47.050,GEOSCIENCES,43924,Y,,,,,,Y,47,050,920137088,47,U,,,N,0,,2790,,RESEARCH AND DEVELOPMENT,Y,,43924,2428070,,GEOSCIENCES
182130,36014634,11608620222,2022,116086,2,47.078,POLAR PROGRAMS,2368057,Y,,,,,,Y,47,078,920137088,47,U,,,N,0,,74,,RESEARCH AND DEVELOPMENT,Y,,2384146,2428070,,POLAR PROGRAMS
182131,36014639,11608620223,2022,116086,3,47.078,POLAR PROGRAMS,16089,Y,,,,,,N,47,078,920137088,47,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,2384146,2428070,,POLAR PROGRAMS
182132,36014645,11608620224,2022,116086,4,15.944,NATURAL RESOURCE STEWARDSHIP,7811,N,,,,,,Y,15,944,920137088,15,,,,N,0,,0,,,N,,7811,0,,NATURAL RESOURCE STEWARDSHIP
