SEQ_NUMBER,DBKEY,AUDITYEAR,FINDINGREFNUMS,TEXT,CHARTSTABLES,REPORTID,VERSION,UEI,MULTIPLEUEIS
4644,143452,2019,2019-001,"Federal Program Name:  Title I Grants to Local Education Agencies
Federal Agency:  U.S. Department of Education, passed through Indiana Department of Education
CFDA Title and Number:  Title I Grants to Local Education Agencies, CFDA 84.010
Award Year: July 1, 2018 - June 30, 2019
Criteria or Specific Requirement:  Special Tests and Provisions - Annual Report Card, High School Graduation Rate - Local Education Agencies must report graduation rate data for all public high schools at the school level using the 4-year adjusted cohort rate.  For reporting during the 2018-2019 school year, graduation rates would reflect data from the 2017-2018 school year. Accordingly, the requirements for calculating and reporting graduation rates under the Elementary and Secondary Education Act, as amended by the No Child Left Behind Act of 2001, would continue to apply.  Under these requirements, graduation rate data must be reported both in the aggregate and disaggregated by each subgroup described in the Elementary and Secondary Education Act of 1965 (ESEA) sections 1111(h)(1)(C)(iii)(II) and 8011(25),(23) using a 4-year adjusted cohort graduation rate.  Only students who earn a regular high school diploma may be counted as a graduate for purposes for calculating the 4-year adjusted graduation rate.  The term “regular high school diploma” means the standard high school diploma that is awarded to students in the State and that is fully aligned with the State’s academic content standards or a higher diploma and does not include a General Educational Development credential, certificate or attendance, or an alternative award.  As required by ESEA Section 8101, to remove a student from the cohort, a school must confirm, in writing, that the student transferred out, immigrated to another county, transferred to a prison or juvenile facility or is deceased.  To confirm that a student transferred out, the school must have official written documentation that the student enrolled in another school or in an educational program that culminates in the award of a regular high school diploma.  A student who is retained in grade, enrolls in a General Educational Development program, or leaves school for any other reason may not be counted as having transferred out for the purpose of calculating graduation rate and must remain in the adjusted cohort. 
Condition:  Students were incorrectly removed from the adjusted cohort and adequate documentation for removal from the adjusted cohort was not maintained and available. (Material Weakness and Material Noncompliance)
Questioned Costs:  No
Context:  During testing of individuals removed from the adjusted cohort, 15 out of 36 selections resulted in errors.  From a population of 240 students, 36 were selected for testing.  Errors consisted of 3 students being incorrectly removed from the adjusted cohort and 12 students lacking documentation for being removed from the adjusted cohort.  Our sample selection was not, and was not intended to be, statistically valid.
Effect:  Students were removed from the adjusted cohort without appropriate documentation for removal.
Cause:  During the current year a number of schools closed and during that process, documentation was misplaced.  Additionally, internal controls surrounding the removal of individuals from the cohort did not properly ensure the removal was for a valid reason as permitted by ESEA section 8101.  
Repeat Finding:  Yes, see 2018-003, 2017-006 and 2016-006.
Recommendation:  We recommend IPS revisit controls over this compliance requirement to ensure appropriate documentation is maintained and appropriate students are removed from the adjusted cohort.
Views of Responsible Officials and Planned Corrective Action:  See corrective action plan prepared by management attached.
",N,815179,1,,
2565,170767,2019,2019-003,"Finding 2019-003 - Reporting. CFDA No. 84.010; FAIN H63010100119; Grant No: 19 Title I Regular; Grant Period: June 30, 2019. Criteria and Condition: The District is required to report all expenditures during the reporting period that are supported by underlying accounting or performance records. The required reporting, including both the budget and expenditure reporting, should accurately reflect the expenditures of the District for the reporting program and period.
Reason Improvement Needed: During our compliance testing of reporting, it was discovered that an expenditure was properly recorded for financial statement purposes, but was improperly budgeted and claimed for reporting purposes.
Cause of Condition: The District's management did not follow proper procedures to verify all expenditures were properly recorded in the financial records and  claimed for reimbursement in the manner they were expended.
Effect of Conditions: The District's reimbursements are based on the accurate and complete reporting of all expenditures. The improper reporting of expenditures could cause the District to forfeit the federal reimbursement associated with those expenditures, resulting in the District to have to supplement the lost funding with local revenues.
Perspective Information: We find this to be an isolated incident. Due to the staffing situation within the District's finance department, coupled with the new Finance Director's inexperience related to federal claims, a reporting error was committed.
Identification of Repeat Findings:  This finding is NOT a repeat finding.
Recommendation: We recommend that the District ensure the federal funds being claimed by function and object reflect the accurate reporting of the financial statement information as reported by the District.
Client Response: The District has taken steps to ensure that this isolated incident is not repeated. Specifically, the finance department has added two additional staff members to help alleviate the work load of the new Director of Finance. This will ensure the Director of Finance has enough time to properly account for federal claims each quarter.",N,821092,1,,
3450,157669,2019,2019-007,"An amendment was approved to transfer $22,344 from Title I salaries to purchased professional services. An additional amount of $5,857 was needed in purchased professional services, and $2,401 for benefits. These amounts were not included in the amendment.  Transfers were not made for reporting purposes.",N,823706,1,,
3451,157669,2019,2019-006,"Upon acceptance of Title 1 grant funds, the allocation of teacher’s salaries which were to be charged to the grant was not approved in the minutes or by Board resolution.",N,823706,1,,
2894,5907,2019,2019-001,"Finding 2019-001 – Gramm-Leach Bliley Act
Federal Program - Student Financial Assistance Cluster
Federal Agency - U.S. Department of Education
Pass-Through Entity - Not Applicable
CFDA Number - 84.007, 84.033, 84,038, 84.064, 84.268
Federal Award Year - June 30, 2019
Criteria: In accordance with Title IV regulations (CFR 314.1 (b)), an Institution is required to designate an individual to coordinate the information security program, perform a risk assessment that addresses (1) employee training and management; (2) information systems, including network and software design, as well as information processing, storage, transmission and disposal; and (3) detecting, preventing and responding to attacks, intrusions, or other systems failures, and document safeguards for identified risks.
Condition: The Institution has not designated an individual responsible for coordinating an information security program, nor has the Institution performed a risk assessment to address employee training and management related to information security as required by the Gramm-Leach Bliley Act (""GLBA"").
Cause: The Institution does not have a designator coordinator nor has procedures and processes in place specific to GLBA.
Effect: Failure to comply with the requirements of GLBA standards puts the Institution at risk of compromising consumer nonpublic personal information.
Questioned costs: None.
Recommendation: The institution should designate an individual responsible for coordinating the information security program. Additionally, the Institution should perform and document an annual risk assessment to determine the institution's specific risks relevant to protecting consumer nonpublic personal information. At a minimum, the Institution should have at least one risk statement aligned or referenced to each of the three required areas noted in the GLBA law at 16 CFR 314.4 (b). Finally, the Institution should identify and document at least one safeguard (i.e., control) for each of the risks identified and documented in the risk assessment. Each control should be aligned or referenced to the risk(s) to which the safeguard applies.
Views of Responsible Officials and Planned Corrective Actions: RISD management agrees 
with the finding related to Title IV regulations (CFR 314.1 (b)) and the following actions will be taken. We will coordinate a team of relevant individuals at RISD to modify and document RISD's Information Security Program to include specifications of the Gramm-Leach Bliley Act (GLBA). The modified Information Security Program will include at least one risk statement aligned to each of the three required areas noted in the GLBA law at 16 CFR 314.4 (b) and a plan for an annual risk assessment of consumer nonpublic personal information. It will also include the identification and documentation of safeguards for each of the risks identified in the risk assessment and delegate an individual responsible for coordinating the Information Security program. RISD will complete the plan by 
June 2020. In the interim, the Director of Network Services will continue to act as the information security officer and be the individual responsible for coordinating the information security program. We will be completing the statement of work for an external risk assessment that will begin in the fall of 2019. We continue to contract with CI Security for managed detection and response services.
",N,817368,1,,
10554,138635,2019,2019-001,"Finding 2019-001 – Segregation of Duties

Condition: 
The County departments are comprised of a limited number of employees.  The limited number of employees allows for a lack of segregation of duties over accounting transactions.  

Criteria:
Accounting duties of authorization, recording, and custodian should be segregated between employees to prevent financial misstatements and the opportunity for fraudulent behavior.

Effect:
With a limited number of employees and a lack of segregation of duties, the County is at a higher risk for errors or misappropriations.

Cause:
The County departments are comprised of a limited number of employees.

Recommendation:
When a lack of segregation of duties exists, management’s and the County Board’s close supervision and review of accounting information are the best means of preventing or detecting errors and irregularities.  

Views of responsible officials and planned corrective action:
To the extent possible, monitoring of monthly financial results and compliance information will continue in the County Courthouse offices and the County Health Department.

Responsible Parties:
Patrick O’Brian, Fulton County Board Chairman
Staci Mayall, County Treasurer
Jennifer Bankert, County Clerk
",N,843932,1,,
8936,193911,2019,2019-001,The Fire department has not formalized written policies and procedures related to Federal awards as required under Uniform Guidance.,N,831884,1,,
11766,178168,2019,2019-001,"Type of Finding:		Internal Control over Compliance – Material Weakness
Criteria:		2 CFR Part 200 Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Award requires the City to maintain certain policies related to cash management, cost allowability, procurement, and conflict of interest provisions, along with appropriate financial management systems and internal controls over federal awards to safeguard federal funds.
Condition:		The City has various policies and procedures in place to safeguard its assets and establish related controls over receipts, disbursements, payroll transactions and general ledger maintenance. Federal awards received and disbursed by the City are managed through these policies and procedures; however, the policies and procedures have not been formally revised to ensure compliance with requirements of Uniform Guidance.
Questioned Costs:		Not Determined
Context:		During our testing, it was noted that the City does not have documentation of the proper procurement policy addressing the required elements per Uniform Guidance.  
Cause:		As of December 31, 2019, the City has not finalized an assessment of its financial management system and related internal controls over federal awards, along with an evaluation of existing policies for compliance with Uniform Guidance.  
Effect:		The City could become noncompliant with requirements of Uniform Guidance, resulting in future findings and questioned costs related to federal awards administered by the City. 
Recommendation:
		We recommend the City finalize the assessment of its financial management system and related internal controls over federal awards during the 2020 fiscal year. This assessment should include an evaluation of existing policies and procedures to determine where additional enhancements should be made or new policies created, a plan to communicate these policies to City employees, and procedures to periodically review and update, as considered necessary.  We also recommend that the policy include documentation expectations related to testing of suspension and debarment.
Views of responsible official		There is no disagreement with the finding.  Refer to the management response per the corrective action plan.



",N,847282,1,,
6379,184405,2019,2019-006,"Criteria:
In accordance with GAAP, proper recordkeeping and documentation are required to assist in the preparation of
financial statements, as well as assist in the prevention and detection of errors and fraud.
Condition:
The Consortium was unable to produce the sample of properly signed service records of the members requested
for inspection. Out of 23 items selected, one note was missing and three service notes were not signed by the
service providers.
Effect:
The documents supporting service units billed may not be available for inspection when needed.
Cause:
Although the Consortium has a procedure in place for recordkeeping and document filing, the control was not
effective and staff did not comply. Signatures on the service notes were not properly monitored by supervisors.
The documents were not properly filed by an employee. As a result, staff did not know the location of the
documents requested.
Recommendation:
We recommend the Consortium implement more effective procedures to ensure proper monitoring of
recordkeeping and documentation. The Consortium should designate a staff member who is responsible for
preventing unauthorized access to the records and keeping track of records checked out by staff.
Management's response:
Management agrees with the importance of proper recordkeeping and documentation. We continue to strive to
improve this area and complete frequent internal audits to test our own processes and procedures. We are also
in the process of implementing a new electronic medical records system that will significantly increase the level
of automated and system based controls to achieve an even higher level of compliance.",N,835890,1,,
6380,184405,2019,2019-004,"Criteria:
The tracking and matching of grant revenues and the related grants receivable is necessary to assist in making
management decisions and for the proper reporting and use of these funds in accordance with each
grant/funding source requirement.
Condition:
The Consortium recorded cash receipts to an incorrect grant. Receipts of $83,060 received for Drug and
Alcohol program (Block Grants for Prevention and Treatment of Substance Abuse) were recorded under
Behavioral Health program (Social Services Block Grant). The total revenue and receivable for Behavioral
Health program, Intellectual disAbility program, and Drug and Alcohol program were not reconciled to the
budget, collection, and billing.
Effect:
Receivable for Drug and Alcohol program was overstated and receivable for Behavioral Health program was
understated. The total revenue for Intellectual disAbility program, and Drug and Alcohol program were
overstated.
Cause:
The Consortium's system of tracking and matching its cash receipts to grant revenues was not properly or timely
monitored.
This is a repeated finding (Finding 2018-003).
Recommendation:
We recommend that cash receipts for all grants be recorded and allocated to the correct program in a timely
manner. Management should prepare a tracking schedule that details the total amount of the grant award and all
amounts received in relation to that grant, and relevant information regarding the receipts should be obtained, if
needed. This schedule should be reconciled and reviewed periodically by management to ensure that the
schedule is complete and supported by the accounting records. Management should use this schedule to prepare
a complete and accurate Schedule of Expenditures of Federal, State and City Awards.
Management's response:
Management continues to agree with this comment and continues to be working towards better accountability in
the area of grant accounting. In June 2012, the Consortium implemented a financial accounting system that
allows the Consortium to more appropriately match grant revenues with expenses. In addition, the departments
who receive the grants file financial and program reports either quarterly or annually with the agency that
provides the grants as well as close out reports when the grant is completed. The Consortium will continue to
collect all grants in a central grant file. In addition, cost allocations will continue to be reviewed frequently to
ensure expenses are not allocated to the wrong programs.",N,835890,1,,
6381,184405,2019,2019-002,"Criteria:
In accordance with GAAP, effective control activities that provide for the proper and timely tracking and
calculation of uncollectibles are required to assist in the preparation of financial statements, as well as to assist
in the prevention and detection of errors and fraud.
Condition:
The reserve for uncollectible accounts receivable was understated. The results of the testing of subsequent
collection shows less than 10% was collected during the 85 days from the year-end. Management was unable to
provide an aging report or proof of collections.
Effect:
As a result, the net assets and the revenues of the Consortium are overstated. Revenues reported on the invoices
to funding sources may not be accurate or complete.
Cause:
Management did not closely monitor collection of billing and did not make accurate estimates of the reserve for
uncollectible accounts receivable.
This is a repeated finding (Finding 2018-002).
Recommendation:
We recommend the Consortium implement more effective procedures to ensure proper record keeping and
monitoring in regards to uncollectible accounts receivable. The billing and fiscal departments must work closer
together to review uncollectible accounts and the reserve balances recorded on the general ledger in a timely
manner for accurate reporting.
Management’s Response:
Management disagrees with the comment. During fiscal year 2019 we have implemented and enhanced a
proactive process to eliminate uncollectible receivable balance. The first step in this process occurs with our
billing process. When potential services get submitted that are truly uncollectible, the billing team closes them
out instead of billing them so no uncollectible receivable gets generated. For billable services, which the vast
majority or coming from governmental sources (City, State, etc.) we get paid for the billings just sometime it
can be delayed. The remaining billed services from third party providers (insurance companies, etc.) generally
pay based on our contracted rates. There are some additional services or portions of services that fall under
private pay that may have a higher likelihood of being outstanding. Based on the above parameters we feel that
the current recorded bad debt reserve is adequate. We will continue to monitor the reconciliation and review
process for accounts receivable in order to continue to improve the accuracy of the estimated reserve for
uncollectible accounts receivable determining if it needs to be reduced or increased.",N,835890,1,,
6378,184405,2019,2019-001,"Criteria:
In accordance with GAAP, effective control activities that provide for the completeness and timely
reconciliation of financial statement accounts are required to assist in the preparation of financial statements, as
well as assist in the prevention and detection of errors and fraud.
Condition:
Accounts payable for the months of May 2019 and June 2019 was not recorded completely. Additionally,
accounts payable was not reconciled to the general ledger in a timely manner at year-end.
Effect:
As a result, expenses were understated. Additionally, due to the delay of reconciliation, the details of the
accounts payable provided did not agree to the general ledger.
Cause:
Staff responsible for the entry of accounts payable was not available during the months of May 2019 and June
2019 and there were no other personnel available to perform this duty in her absence. No monitoring was done
over the proper reconciliation of accounts payable at year-end.
This is a repeated finding (Finding 2018-001).
Recommendation:
We recommend that available staff is given the responsibility to handle duties related to accounts payable until
a replacement is found. Additionally, we recommend that management develop policies and procedures to
reconcile accounts payable to the general ledger on a regular basis. We also recommend that these procedures
should incorporate periodic reviews of the payables recorded and voided to ensure the accuracy and
completeness of the balance.
Management's response:
Management continues to agree with the comment and has made progress over the previous year.
Unfortunately, due to personal issues we were short staffed mid-year which disrupted our improved processes.
We have worked to get caught up and continue on a trajectory of improvement with our monthly reconciliation
and review process for accounts payable to facilitate a timely review as well as ensure the accuracy and
completeness of the balance. Management will continue to review this process to ensure that it is achieving the
desired results.",N,835890,1,,
5223,211799,2019,2019-001,"Condition:	The Organization's Schedule of Expenditures of Federal Awards (SEFA)  did not identify all of the federal expenditures for the federal awards.  The identified misstatement was corrected in the accompanying SEFA and had no impact on the financial statement amounts. 						
										
							
Criteria:	Internal controls should be in place to provide reasonable assurance that the SEFA is prepared in accordance with the Uniform Guidance.  The Uniform Guidance, at 2 CFR section 200.508(b), requires, the Organization to prepare appropriate financial statements, including the SEFA.						
													
							
Cause:	Reconciliation to the related expenditures from federal awards was not performed and would have identified the noted misstatement in the SEFA.						
							
													
Effect:	Not reconciling federal awards could cause the SEFA and the Data Collection Form to contain material differences in the amount of benefits received.						
													
							
Recommendation:	Appropriate written policies and procedures should be implemented to ensure reconciliation of the SEFA to the general ledger.  The review and approval of these procedures should be performed meticulously by the appropriate level of management.						
														
							
Views of Responsible Officials and Planned Corrective Actions:	Reconciling to the general ledger to the SEFA has been noted in the SEFA preparation process.  Federal grants are reviewed in our regular meetings.  A preparation step to evaluate the percentage of federal to state funding of projects is accounted for in the SEFA preparation process.													
							
SEFA preparation process updated January 2020.						
							
							
							
",N,831645,1,,
15176,130520,2019,2019-004,"2019-004	Child Nutrition Net Cash Resources

Program: 			Child Nutrition
CFDA Number: 		10.553, 10.555, 10.559
Federal Agency: 		U.S Department of Agriculture
Pass-Through Agency: 	Arizona Department of Education
Type of Finding: 		Noncompliance, significant deficiency
Compliance Requirement:	C. Cash Management

CONDITION			
The District exceeded the allowable cash balance for its nonprofit school food service program. The District had an available cash balance of $219,457 as of June 30, 2019, and total expenditures of $570,963 for fiscal year 2018-19. Per federal regulations, the District is limited to a cash balance not to exceed three months of average expenditures or $171,289, resulting in an excess cash balance of $48,168.

CRITERIA			
Federal Regulation 7 CFR 210.14(b) provides: ""Net cash resources. The school food authority shall limit its net cash resources to an amount that does not exceed three months average expenditures for its nonprofit school food service or such other amount as may be approved by the State agency in accordance with §210.19(a).""

CAUSE			
The District has accumulated excess balance due to the carry forward of revenues in excess of expenditures from prior years.

EFFECT			
The District has an excess cash balance of $48,168 for its nonprofit school food service program as of June 30, 2019.

RECOMMENDATION		
We recommend that the District establish proper monitoring procedures to ensure that the cash balance for the food service program does not exceed three months of average expenditures.",N,838394,1,,
4607,180905,2019,2019-003,"FINDING NO.  CONTROL DEFICIENCY
2019-003  Segregation of Duties – Grant Management
Repeat of Finding 2018-003
CFDA #:  All federal programs
State ID:  All state prorams.
Compliance Requirements:  Other
Condition:  Please see the condition described in Finding 2018-001 for information on the lack of segregation of duties specifically related to the activities allowed or unallowed and allowable costs/cost principles. Additionally, our testing of internal controls over state grants identified the following weaknesses in internal controls due to the lack of segregation of duties in relation to the State Single Audit Guidelines compliance requirements:
• There is no separate review of the payroll transactions processed by the Bookkeeper and subsequently included on the grant claims
• There is no separate review of the grant claims which are the basis for the schedule of expenditures of federal awards and schedule of state financial assistance.
Criteria:  Segregation of duties is an internal control intended to prevent or decrease the occurrence of errors or intentional fraud. Segregation of duties ensures that no single employee has control over all phases of a transaction.
Context:  While performing audit procedures, it was noted that the District did not have a review or approval of transactions or reporting by someone other than the preparer.
Questioned costs:  None.
Cause:  The lack of segregation of duties is due to the limited number of employees and the size of District’s operations. The District has not recently completed a full risk assessment and review of internal controls to identify additional mitigating and compensating controls to implement to reduce the risk of errors or intentional fraud.
Effect:  Errors or intentional fraud could occur and not be detected timely by other employees in the normal course of their responsibilities as a result of the lack of segregation of duties.
Recommendation:  We recommend the District perform a risk assessment of its operations to identify and implement mitigating controls to reduce the risk of errors or intentional fraud. The District should review its disbursement process to ensure that there is adequate segregation of duties in regards to initiating, authorizing and approving purchases, along with adding controls to ensure that the item purchased was received by the District. The District should review is payroll process and identify payroll tasks that could be reassigned to other District personnel. We also recommend the Board of Education continue to monitor the transactions and the financial records of the District.
View of responsible officials:  There is no disagreement with the audit finding.
",N,817073,1,,
