ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
29770380,129694201811,2018,129694,11,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANTS,100499,N,,,,,,N,84,367,636000888,84,,,,N,0,,0,,,N,,100499,,,
29770381,129694201812,2018,129694,12,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,17346,N,,,,,,N,84,424,636000888,84,,,,N,0,,0,,,N,,17346,,,
29770382,129694201813,2018,129694,13,84.419,PRESCHOOL DEVELOPMENT GRANTS,30603,N,,,,,,N,84,419,636000888,84,,,,N,0,,0,,,N,,30603,,,
29770383,129694201814,2018,129694,14,96.001,SOCIAL SECURITY_DISABILITY INSURANCE,840,N,,,,,,N,96,001,636000888,96,,,,N,0,,0,,,N,,840,,,
29770351,12969420182,2018,129694,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM - NON CASH ASSISTANCE,89821,Y,,,,,,N,10,555,636000888,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,830568,1066430,,
29770353,12969420183,2018,129694,3,10.553,SCHOOL BREAKFAST PROGRAM,235862,Y,,,,,,N,10,553,636000888,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,235862,1066430,,
29770355,12969420184,2018,129694,4,10.560,STATE ADMINISTRATIVE EXPENSES FOR CHILD NUTRITION,5479,N,,,,,,N,10,560,636000888,10,,,,N,0,,0,,,N,,5479,,,
29770358,12969420185,2018,129694,5,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,692051,N,,,,,,N,84,010,636000888,84,,,,N,0,,0,,,N,,692051,,,
29770359,12969420186,2018,129694,6,84.027,SPECIAL EDUCATION_GRANTS TO STATES,559877,N,,,,,,N,84,027,636000888,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,559877,574549,,
29770360,12969420187,2018,129694,7,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,14672,N,,,,,,N,84,173,636000888,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,14672,574549,,
29770361,12969420188,2018,129694,8,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,36845,N,,,,,,N,84,048,636000888,84,,,,N,0,,0,,,N,,36845,,,
29770362,12969420189,2018,129694,9,84.287,TWENTY-FIRST CENTURY COMMUNITY LEARNING CENTERS,133876,N,,,,,,N,84,287,636000888,84,,,,N,0,,0,,,N,,133876,,,
29577658,13158620181,2018,131586,1,10.553,SCHOOL BREAKFAST PROGRAM,73792,Y,,,,,,N,10,553,716038512,10,U,,,N,1,,0,,CHILD NUTRITION CLUSTER,N,,73792,338938,,
29577669,13158620182,2018,131586,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,226704,Y,,,,,,N,10,555,716038512,10,U,,,N,1,,0,,CHILD NUTRITION CLUSTER,N,,265146,338938,,
29577671,13158620183,2018,131586,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,38442,Y,,,,,,N,10,555,716038512,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,265146,338938,,
29577692,13158620184,2018,131586,4,84.027,SPECIAL EDUCATION_GRANTS TO STATES,226324,Y,,,,,,N,84,027,716038512,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,226324,226324,,
29577695,13158620185,2018,131586,5,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,269726,N,,,,,,N,84,010,716038512,84,,,,N,0,,0,,,N,,269726,,,
29577698,13158620186,2018,131586,6,84.358,RURAL EDUCATION,17687,N,,,,,,N,84,358,716038512,84,,,,N,0,,0,,,N,,17687,,,
29577700,13158620187,2018,131586,7,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANTS,25569,N,,,,,,N,84,367,716038512,84,,,,N,0,,0,,,N,,25569,,,
29577702,13158620188,2018,131586,8,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,10000,N,,,,,,N,84,424,716038512,84,,,,N,0,,0,,,N,,10000,,,
30219658,14663220181,2018,146632,1,10.000,COASTAL WETLANDS PLANNING PROTECTION AND RESTORATION ACT (COST SHARE AGREEMENT),4869758,N,,,,,,Y,10,000,726000720,10,,,,N,0,,0,,,N,,4869758,,,
30219667,146632201810,2018,146632,10,10.200,"GRANTS FOR AGRICULTURAL RESEARCH, SPECIAL RESEARCH GRANTS",1750,N,,,,,,N,10,200,726000720,10,,,,N,0,,0,,,N,,64312,,,
30219757,1466322018100,2018,146632,100,10.559,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN,8234138,N,,,,,,Y,10,559,726000720,10,,,,N,0,,7775338,,CHILD NUTRITION CLUSTER,Y,,8234138,373559802,,
30219758,1466322018101,2018,146632,101,10.565,COMMODITY SUPPLEMENTAL FOOD PROGRAM,18324708,N,,,,,,Y,10,565,726000720,10,,,,N,0,,18103166,,FOOD DISTRIBUTION CLUSTER,Y,,18324708,29719763,,
30219759,1466322018102,2018,146632,102,10.568,EMERGENCY FOOD ASSISTANCE PROGRAM (ADMINISTRATIVE COSTS),1698343,N,,,,,,Y,10,568,726000720,10,,,,N,0,,0,,FOOD DISTRIBUTION CLUSTER,N,,1698343,29719763,,
30219760,1466322018103,2018,146632,103,10.569,EMERGENCY FOOD ASSISTANCE PROGRAM (FOOD COMMODITIES),9696712,N,,,,,,Y,10,569,726000720,10,,,,N,0,,0,,FOOD DISTRIBUTION CLUSTER,N,,9696712,29719763,,
30219761,1466322018104,2018,146632,104,10.665,SCHOOLS AND ROADS - GRANTS TO STATES,1782954,N,,,,,,Y,10,665,726000720,10,,,,N,0,,1782954,,FOREST SERVICE SCHOOLS AND ROADS CLUSTER,Y,,1782954,1782954,,
30219762,1466322018105,2018,146632,105,10.551,SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM,1315294634,N,,,,,,Y,10,551,726000720,10,,,,N,1,,0,,SNAP CLUSTER,N,,1315294634,1381061559,,
30219763,1466322018106,2018,146632,106,10.561,STATE ADMINISTRATIVE MATCHING GRANTS FOR THE SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM,65766925,N,,,,,,Y,10,561,726000720,10,,,,N,1,,726759,,SNAP CLUSTER,Y,,65766925,1381061559,,
30219764,1466322018107,2018,146632,107,11.012,INTEGRATED OCEAN OBSERVING SYSTEM (IOOS),53841,N,,,,,,N,11,012,726000720,11,,,,N,0,,0,,,N,,156127,,,
30219765,1466322018108,2018,146632,108,11.302,ECONOMIC DEVELOPMENT_SUPPORT FOR PLANNING ORGANIZATIONS,63637,N,,,,,,Y,11,302,726000720,11,,,,N,0,,0,,,N,,63637,,,
30219766,1466322018109,2018,146632,109,11.303,ECONOMIC DEVELOPMENT_TECHNICAL ASSISTANCE,148641,N,,,,,,Y,11,303,726000720,11,,,,N,0,,0,,,N,,211460,,,
30219668,146632201811,2018,146632,11,10.215,SUSTAINABLE AGRICULTURE RESEARCH AND EDUCATION,91413,N,,,,,,N,10,215,726000720,10,,,,N,0,,0,,,N,,163104,,,
30219767,1466322018110,2018,146632,110,11.413,FISHERY PRODUCTS INSPECTION AND CERTIFICATION,27890,N,,,,,,Y,11,413,726000720,11,,,,N,0,,0,,,N,,27890,,,
30219768,1466322018111,2018,146632,111,11.417,SEA GRANT SUPPORT,140000,N,,,,,,Y,11,417,726000720,11,,,,N,0,,0,,,N,,2353807,,,
30219769,1466322018112,2018,146632,112,11.419,COASTAL ZONE MANAGEMENT ADMINISTRATION AWARDS,3145752,N,,,,,,Y,11,419,726000720,11,,,,N,0,,0,,,N,,3155640,,,
30219770,1466322018113,2018,146632,113,11.427,FISHERIES DEVELOPMENT AND UTILIZATION RESEARCH AND DEVELOPMENT GRANTS AND COOPERATIVE AGREEMENTS PROGRAM,17338,N,,,,,,N,11,427,726000720,11,,,,N,0,,0,,,N,,234688,,,
30219771,1466322018114,2018,146632,114,11.434,COOPERATIVE FISHERY STATISTICS,809608,N,,,,,,N,11,434,726000720,11,,,,N,0,,0,,,N,,840873,,,
30219775,1466322018118,2018,146632,118,11.611,MANUFACTURING EXTENSION PARTNERSHIP,630846,N,,,,,,Y,11,611,726000720,11,,,,N,0,,0,,,N,,630846,,,
30219772,1466322018115,2018,146632,115,11.441,REGIONAL FISHERY MANAGEMENT COUNCILS,43048,N,,,,,,N,11,441,726000720,11,,,,N,0,,0,,,N,,43048,,,
30219773,1466322018116,2018,146632,116,11.463,HABITAT CONSERVATION,22231728,Y,,,,,,Y,11,463,726000720,11,U,,,N,0,,0,,,N,,22267637,,,
30219774,1466322018117,2018,146632,117,11.549,STATE AND LOCAL IMPLEMENTATION GRANT PROGRAM,317680,N,,,,,,Y,11,549,726000720,11,,,,N,0,,0,,,N,,317680,,,
30219776,1466322018119,2018,146632,119,11.U01,OPERATIONS OF THE SOUTHERN REGIONAL CLIMATE CENTER,577500,N,,,,,,Y,11,U01,726000720,11,,,,N,0,,0,AB-133E-16-CQ-0023,,N,,577500,,,
30219669,146632201812,2018,146632,12,10.216,1890 INSTITUTION CAPACITY BUILDING GRANTS,158841,N,,,,,,Y,10,216,726000720,10,,,,N,0,,0,,,N,,890881,,,
30219777,1466322018120,2018,146632,120,11.U02,REGIONAL CLIMATE SERVICES SUPPORT IN THE SOUTHERN REGION,32097,N,,,,,,Y,11,U02,726000720,11,,,,N,0,,0,DG-133E-13-CN-0121,,N,,32097,,,
30219778,1466322018121,2018,146632,121,11.U03,JOINT ENFORCEMENT AGREEMENT,922108,N,,,,,,Y,11,U03,726000720,11,,,,N,0,,0,JEA,,N,,922108,,,
30219779,1466322018122,2018,146632,122,11.U04,"MARKET ANALYSES AND REPORTS FOR THE CENTER FOR COASTS, OCEANS, AND GEOPHYSICAL (CCOG) PRODUCTS",15000,N,,,,,,N,11,U04,726000720,11,,,,N,0,,0,MARCCOGP,,N,,15000,,,
30219780,1466322018123,2018,146632,123,11.012,INTEGRATED OCEAN OBSERVING SYSTEM (IOOS),102286,Y,,,,,,N,11,012,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,156127,165625245,,
30219781,1466322018124,2018,146632,124,11.020,CLUSTER GRANTS,123059,Y,,,,,,Y,11,020,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,123059,165625245,,
30219782,1466322018125,2018,146632,125,11.303,ECONOMIC DEVELOPMENT_TECHNICAL ASSISTANCE,62819,Y,,,,,,Y,11,303,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,211460,165625245,,
30219783,1466322018126,2018,146632,126,11.307,ECONOMIC ADJUSTMENT ASSISTANCE,19599,Y,,,,,,Y,11,307,726000720,11,Q,,,N,3,,4450,,RESEARCH AND DEVELOPMENT,Y,,309151,165625245,,
30219784,1466322018127,2018,146632,127,11.400,GEODETIC SURVEYS AND SERVICES (GEODESY AND APPLICATIONS OF THE NATIONAL GEODETIC REFERENCE SYSTEM),486055,Y,,,,,,N,11,400,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,486055,165625245,,
30219785,1466322018128,2018,146632,128,11.407,INTERJURISDICTIONAL FISHERIES ACT OF 1986,162036,Y,,,,,,Y,11,407,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,162036,165625245,,
30219786,1466322018129,2018,146632,129,11.417,SEA GRANT SUPPORT,1762032,Y,,,,,,Y,11,417,726000720,11,Q,,,N,3,,102618,,RESEARCH AND DEVELOPMENT,Y,,2353807,165625245,,
30219670,146632201813,2018,146632,13,10.303,INTEGRATED PROGRAMS,7161,N,,,,,,N,10,303,726000720,10,,,,N,0,,0,,,N,,7161,,,
30219787,1466322018130,2018,146632,130,11.417,SEA GRANT SUPPORT,451775,Y,,,,,,N,11,417,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,2353807,165625245,,
30219788,1466322018131,2018,146632,131,11.419,COASTAL ZONE MANAGEMENT ADMINISTRATION AWARDS,9888,Y,,,,,,N,11,419,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,3155640,165625245,,
30219789,1466322018132,2018,146632,132,11.427,FISHERIES DEVELOPMENT AND UTILIZATION RESEARCH AND DEVELOPMENT GRANTS AND COOPERATIVE AGREEMENTS PROGRAM,217350,Y,,,,,,Y,11,427,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,234688,165625245,,
30219790,1466322018133,2018,146632,133,11.431,CLIMATE AND ATMOSPHERIC RESEARCH,622173,Y,,,,,,N,11,431,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,622173,165625245,,
30219791,1466322018134,2018,146632,134,11.432,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION (NOAA) COOPERATIVE INSTITUTES,176275,Y,,,,,,N,11,432,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,176275,165625245,,
30219792,1466322018135,2018,146632,135,11.434,COOPERATIVE FISHERY STATISTICS,31265,Y,,,,,,Y,11,434,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,840873,165625245,,
30219793,1466322018136,2018,146632,136,11.435,SOUTHEAST AREA MONITORING AND ASSESSMENT PROGRAM,424135,Y,,,,,,Y,11,435,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,424135,165625245,,
30219794,1466322018137,2018,146632,137,11.439,MARINE MAMMAL DATA PROGRAM,18683,Y,,,,,,Y,11,439,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,18683,165625245,,
30219795,1466322018138,2018,146632,138,11.451,"GULF COAST ECOSYSTEM RESTORATION SCIENCE, OBSERVATION, MONITORING, AND TECHNOLOGY",207400,Y,,,,,,Y,11,451,726000720,11,Q,,,N,3,,32962,,RESEARCH AND DEVELOPMENT,Y,,207400,165625245,,
30219796,1466322018139,2018,146632,139,11.459,WEATHER AND AIR QUALITY RESEARCH,8622,Y,,,,,,Y,11,459,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,8622,165625245,,
30219671,146632201814,2018,146632,14,10.304,HOMELAND SECURITY_AGRICULTURAL,-6810,N,,,,,,Y,10,304,726000720,10,,,,N,0,,0,,,N,,147427,,,
30219797,1466322018140,2018,146632,140,11.463,HABITAT CONSERVATION,35909,Y,,,,,,Y,11,463,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,22267637,165625245,,
30219798,1466322018141,2018,146632,141,11.467,METEOROLOGIC AND HYDROLOGIC MODERNIZATION DEVELOPMENT,2320,Y,,,,,,N,11,467,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,2320,165625245,,
30219799,1466322018142,2018,146632,142,11.478,CENTER FOR SPONSORED COASTAL OCEAN RESEARCH_COASTAL OCEAN PROGRAM,491241,Y,,,,,,Y,11,478,726000720,11,Q,,,N,3,,122865,,RESEARCH AND DEVELOPMENT,Y,,493533,165625245,,
30219800,1466322018143,2018,146632,143,11.478,CENTER FOR SPONSORED COASTAL OCEAN RESEARCH_COASTAL OCEAN PROGRAM,2292,Y,,,,,,N,11,478,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,493533,165625245,,
30219801,1466322018144,2018,146632,144,11.619,ARRANGEMENTS FOR INTERDISCIPLINARY RESEARCH INFRASTRUCTURE,15000,Y,,,,,,N,11,619,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,15000,165625245,,
30219802,1466322018145,2018,146632,145,11.620,"SCIENCE, TECHNOLOGY, BUSINESS AND/OR EDUCATION OUTREACH",50,Y,,,,,,Y,11,620,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,50,165625245,,
30219803,1466322018146,2018,146632,146,11.999,MARINE DEBRIS PROGRAM,-517,Y,,,,,,N,11,999,726000720,11,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,-517,165625245,,
30219804,1466322018147,2018,146632,147,11.RD,24/7 INCIDENT RESPONSE AND INCIDENT RESPONSE PREPARATION,213520,Y,,,,,,Y,11,RD,726000720,11,Q,,,N,3,,0,AB-133C-15-CQ-0005/T-0001,RESEARCH AND DEVELOPMENT,N,,216677,165625245,,
30219805,1466322018148,2018,146632,148,11.RD,TAYLOR PLATFORM SHEEN SOURCE WORKING GROUP,-1108,Y,,,,,,Y,11,RD,726000720,11,Q,,,N,3,,0,AB-133C-15-CQ-0005/T-0003,RESEARCH AND DEVELOPMENT,N,,216677,165625245,,
30219806,1466322018149,2018,146632,149,11.RD,BARGE AMY FRANCIS RESPONSE SPILL INCIDENT,4265,Y,,,,,,Y,11,RD,726000720,11,Q,,,N,3,,0,AB-133C-15-CQ-0005/T-0005,RESEARCH AND DEVELOPMENT,N,,216677,165625245,,
30219809,1466322018152,2018,146632,152,12.000,COASTAL WETLANDS PLANNING PROTECTION AND RESTORATION ACT (COST SHARE AGREEMENT),331483,N,,,,,,Y,12,000,726000720,12,,,,N,0,,0,,,N,,331483,,,
30219672,146632201815,2018,146632,15,10.304,HOMELAND SECURITY_AGRICULTURAL,154237,N,,,,,,N,10,304,726000720,10,,,,N,0,,0,,,N,,147427,,,
30219807,1466322018150,2018,146632,150,11.307,ECONOMIC ADJUSTMENT ASSISTANCE,115081,N,,,,,,Y,11,307,726000720,11,,,,N,0,,0,,ECONOMIC DEVELOPMENT CLUSTER,N,,309151,289552,,
30219808,1466322018151,2018,146632,151,11.307,ECONOMIC ADJUSTMENT ASSISTANCE,174471,N,,,,,,N,11,307,726000720,11,,,,N,0,,0,,ECONOMIC DEVELOPMENT CLUSTER,N,,309151,289552,,
30219810,1466322018153,2018,146632,153,12.002,PROCUREMENT TECHNICAL ASSISTANCE FOR BUSINESS FIRMS,440651,N,,,,,,Y,12,002,726000720,12,,,,N,0,,0,,,N,,440651,,,
30219811,1466322018154,2018,146632,154,12.U01,SCHOOLS AND ROADS/SALE OF TIMBER,146396,N,,,,,,Y,12,U01,726000720,12,,,,N,0,,146396,10.USC.2665,,Y,,146396,,,
30219812,1466322018155,2018,146632,155,12.112,PAYMENTS TO STATES IN LIEU OF REAL ESTATE TAXES,130200,N,,,,,,Y,12,112,726000720,12,,,,N,0,,130200,,,Y,,130200,,,
30219813,1466322018156,2018,146632,156,12.113,STATE MEMORANDUM OF AGREEMENT PROGRAM FOR THE REIMBURSEMENT OF TECHNICAL SERVICES,66178,N,,,,,,Y,12,113,726000720,12,,,,N,0,,0,,,N,,66178,,,
30219814,1466322018157,2018,146632,157,12.300,BASIC AND APPLIED SCIENTIFIC RESEARCH,51497,N,,,,,,Y,12,300,726000720,12,,,,N,0,,0,,,N,,1195065,,,
30219815,1466322018158,2018,146632,158,12.400,"MILITARY CONSTRUCTION, NATIONAL GUARD",8216275,N,,,,,,Y,12,400,726000720,12,,,,N,0,,0,,,N,,8216275,,,
30219816,1466322018159,2018,146632,159,12.401,NATIONAL GUARD MILITARY OPERATIONS AND MAINTENANCE (O&M) PROJECTS,25350973,N,,,,,,Y,12,401,726000720,12,,,,N,0,,0,,,N,,25350973,,,
30219673,146632201816,2018,146632,16,10.310,AGRICULTURE AND FOOD RESEARCH INITIATIVE (AFRI),71069,N,,,,,,Y,10,310,726000720,10,,,,N,0,,0,,,N,,2440249,,,
30219817,1466322018160,2018,146632,160,12.404,NATIONAL GUARD CHALLENGE PROGRAM,19337316,N,,,,,,Y,12,404,726000720,12,,,,N,0,,0,,,N,,19337316,,,
30219818,1466322018161,2018,146632,161,12.630,"BASIC, APPLIED, AND ADVANCED RESEARCH IN SCIENCE AND ENGINEERING",17848,N,,,,,,N,12,630,726000720,12,,,,N,0,,0,,,N,,132882,,,
30219819,1466322018162,2018,146632,162,12.903,GENCYBER GRANTS PROGRAM,123152,N,,,,,,Y,12,903,726000720,12,,,,N,0,,0,,,N,,123152,,,
30219820,1466322018163,2018,146632,163,12.905,CYBERSECURITY CORE CURRICULUM,156410,N,,,,,,Y,12,905,726000720,12,,,,N,0,,0,,,N,,477202,,,
30219821,1466322018164,2018,146632,164,12.U02,"PROGRAM MANAGEMENT, PLANNING, EXECUTION AND EVALUATION OF CHEMICAL, BIOLOGICAL",-12550,N,,,,,,N,12,U02,726000720,12,,,,N,0,,0,CAI-1721-20017-15/TO#3,,N,,-12550,,,
30219822,1466322018165,2018,146632,165,12.U03,CHEMICAL BIOLOGICAL RADIOLOGICAL NUCLEAR (CBRN) PREPAREDNESS SUPPORT PROGRAM (CP2),41787,N,,,,,,N,12,U03,726000720,12,,,,N,0,,0,CGD-1773-01800-17 TASK ORDER 004,,N,,41787,,,
30219823,1466322018166,2018,146632,166,12.U04,CP2 PLANNING SUPPORT,189822,N,,,,,,N,12,U04,726000720,12,,,,N,0,,0,CGD-1807-01807-18,,N,,189822,,,
30219824,1466322018167,2018,146632,167,12.U05,SUPPORT FOR NUCLEAR DETERRENCE AND ESCALATION WORKFORCE DEVELOPMENT - NUC 300,32624,N,,,,,,N,12,U05,726000720,12,,,,N,0,,0,FA4600-12-D-9000,,N,,32624,,,
30219825,1466322018168,2018,146632,168,12.U06,SUPPORT OF AIR FORCE GLOBAL STRIKE COMMAND AIRMAN LEADERSHIP AND DETERRENCE DEVELOPMENT,15834,N,,,,,,N,12,U06,726000720,12,,,,N,0,,0,FA6800-18-H-001,,N,,15834,,,
30219826,1466322018169,2018,146632,169,12.U07,INTERGOVERNMENTAL PERSONNEL ACT (IPA) AGREEMENT - CHRISTOPHER MORES,201039,N,,,,,,Y,12,U07,726000720,12,,,,N,0,,0,N4485215GOIPA01,,N,,201039,,,
30219674,146632201817,2018,146632,17,10.328,"NATIONAL FOOD SAFETY TRAINING, EDUCATION, EXTENSION, OUTREACH, AND TECHNICAL ASSISTANCE COMPETITIVE GRANTS PROGRAM",23636,N,,,,,,N,10,328,726000720,10,,,,N,0,,0,,,N,,23636,,,
30219827,1466322018170,2018,146632,170,12.U08,INTRODUCTORY LINUX COURSE FOR NAVOCEANO,6251,N,,,,,,Y,12,U08,726000720,12,,,,N,0,,0,N62306-17-TG-P3-012,,N,,6251,,,
30219828,1466322018171,2018,146632,171,12.U09,AIR FORCE GLOBAL STRIKE COMMAND SEPTEMBER 2017 INNOVATION SUMMIT SUPPORT,25653,N,,,,,,N,12,U09,726000720,12,,,,N,0,,0,PIA FA6800-13-H-001,,N,,25653,,,
30219829,1466322018172,2018,146632,172,12.U10,SUPPORT: AIR FORCE GLOBAL STRIKE COMMAND STRUCTURED FORUMS,15462,N,,,,,,N,12,U10,726000720,12,,,,N,0,,0,PIA FA6800-17-H-001,,N,,15462,,,
30219830,1466322018173,2018,146632,173,12.U11,JPEO - IAB TECHNOLOFY RADAR,40834,N,,,,,,N,12,U11,726000720,12,,,,N,0,,0,S-001542-12-LSU,,N,,40834,,,
30219831,1466322018174,2018,146632,174,12.U12,HURRICANE EVACUATION STUDY: GIS MAPPING AND ANALYSIS FOR THE BEHAVIORAL STUDY FOR SOUTHEASTERN LOUISIANA,172662,N,,,,,,N,12,U12,726000720,12,,,,N,0,,0,S/C-MO-USACESTLOUIS-W912P9-16-D-0005-LSU/TO #00,,N,,172662,,,
30219832,1466322018175,2018,146632,175,12.RD,PREVALENCE OF BRUCELLA SPECIES AND BLUETONGUE VIRUS SEROTYPES AMONG DOMESTIC LIVESTOCK OR RUMINANTS IN SOUTHERN KAZAKHSTAN,60000,Y,,,,,,N,12,RD,726000720,12,Q,,,N,3,,0,10006-7-106402,RESEARCH AND DEVELOPMENT,N,,1492208,165625245,,
30219833,1466322018176,2018,146632,176,12.110,PLANNING ASSISTANCE TO STATES,1019907,Y,,,,,,Y,12,110,726000720,12,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,1019907,165625245,,
30219834,1466322018177,2018,146632,177,12.114,COLLABORATIVE RESEARCH AND DEVELOPMENT,229830,Y,,,,,,Y,12,114,726000720,12,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,229830,165625245,,
30219835,1466322018178,2018,146632,178,12.RD,INTERGOVERNMENTAL PERSONNEL ACT (IPA) AGREEMENT WITH US ARMY CORPS OF ENGINEER,21900,Y,,,,,,Y,12,RD,726000720,12,Q,,,N,3,,0,1516OO67,RESEARCH AND DEVELOPMENT,N,,1492208,165625245,,
30219836,1466322018179,2018,146632,179,12.RD,MATERIAL AND MANUFACTURING RESEARCH,107281,Y,,,,,,N,12,RD,726000720,12,Q,,,N,3,,0,16-57700-03-C2,RESEARCH AND DEVELOPMENT,N,,1492208,165625245,,
30219675,146632201818,2018,146632,18,10.329,CROP PROTECTION AND PEST MANAGEMENT COMPETITIVE GRANTS PROGRAM,115989,N,,,,,,Y,10,329,726000720,10,,,,N,0,,520,,,Y,,175536,,,
30219837,1466322018180,2018,146632,180,12.RD,COLLABORATION PROGRAM- SENSORS RESEARCH,25735,Y,,,,,,N,12,RD,726000720,12,Q,,,N,3,,0,16-S7700-04-C2,RESEARCH AND DEVELOPMENT,N,,1492208,165625245,,
30219838,1466322018181,2018,146632,181,12.RD,AFRL COLLABORATION PROGRAM-SENSORS RESEARCH,26185,Y,,,,,,N,12,RD,726000720,12,Q,,,N,3,,0,16-S7700-04-C2.000,RESEARCH AND DEVELOPMENT,N,,1492208,165625245,,
30219839,1466322018182,2018,146632,182,12.300,BASIC AND APPLIED SCIENTIFIC RESEARCH,1017189,Y,,,,,,Y,12,300,726000720,12,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,1195065,165625245,,
30219840,1466322018183,2018,146632,183,12.300,BASIC AND APPLIED SCIENTIFIC RESEARCH,126379,Y,,,,,,N,12,300,726000720,12,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,1195065,165625245,,
30219844,1466322018187,2018,146632,187,12.420,MILITARY MEDICAL RESEARCH AND DEVELOPMENT,122116,Y,,,,,,N,12,420,726000720,12,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,3838998,165625245,,
30219841,1466322018184,2018,146632,184,12.351,BASIC  SCIENTIFIC RESEARCH - COMBATING WEAPONS OF MASS DESTRUCTION,9969,Y,,,,,,N,12,351,726000720,12,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,9969,165625245,,
30219842,1466322018185,2018,146632,185,12.360,RESEARCH ON CHEMICAL AND BIOLOGICAL DEFENSE,-5000,Y,,,,,,Y,12,360,726000720,12,Q,,,N,3,,-5000,,RESEARCH AND DEVELOPMENT,Y,,-5000,165625245,,
30219843,1466322018186,2018,146632,186,12.420,MILITARY MEDICAL RESEARCH AND DEVELOPMENT,3716882,Y,,,,,,Y,12,420,726000720,12,Q,,,N,3,,0,,RESEARCH AND DEVELOPMENT,N,,3838998,165625245,,
30219845,1466322018188,2018,146632,188,12.RD,THICK COMPOSITE CRACK ANALYSIS,-8471,Y,,,,,,N,12,RD,726000720,12,Q,,,N,3,,0,42679,RESEARCH AND DEVELOPMENT,N,,1492208,165625245,,
